Date,Original,Trendline,Prediction
2020-08-01,656025.9,904062.3872572929,
2020-09-01,881148.3636,913480.1849124357,
2020-10-01,882638.1,922897.9825675786,
2020-11-01,1380709.211,932315.7802227214,
2020-12-01,1243301.313,941733.5778778717,
2021-01-01,849792.2593,810855.5180608481,
2021-02-01,787771.5714,820273.315715991,
2021-03-01,816636.4286,829691.1133711413,
2021-04-01,974651.0769,839108.9110262841,
2021-05-01,1301208.2,848526.708681427,
2021-06-01,857481.4167,857944.5063365698,
2021-07-01,834531.75,867362.3039917201,
2021-08-01,1096871.188,876780.1016468629,
2021-09-01,909301.5385,886197.8993020058,
2021-10-01,988985.3,895615.6969571486,
2021-11-01,509877.2857,905033.4946122915,
2021-12-01,307215.6667,914451.2922674417,
2022-01-01,1028293.0,783573.2324504256,
2022-02-01,519485.0,792991.0301055685,
2022-03-01,913888.5,802408.8277607188,
2022-04-01,902018.0833,811826.6254158616,
2022-05-01,597306.25,821244.4230710045,
2022-06-01,656713.7,830662.2207261473,
2022-07-01,962828.5455,840080.0183812976,
2022-08-01,754657.3333,849497.8160364404,
2022-09-01,1314592.333,858915.6136915833,
2022-10-01,544528.4,868333.4113467261,
2022-11-01,667740.2727,877751.209001869,
2022-12-01,1340730.6,887169.0066570193,
2023-01-01,659121.6667,756290.9468399957,
2023-02-01,1173657.125,765708.7444951385,
2023-03-01,507667.6667,775126.5421502888,
2023-04-01,899230.6875,784544.3398054317,
2023-05-01,763464.3684,793962.1374605745,
2023-06-01,882769.5,803379.9351157174,
2023-07-01,1320466.5,812797.7327708676,
2023-08-01,783439.5789,822215.5304260105,
2023-09-01,1559696.0,831633.3280811533,
2023-10-01,897170.8462,841051.1257362962,
2023-11-01,816436.1111,850468.923391439,
2023-12-01,723058.5,859886.7210465893,
2024-01-01,955510.3636,729008.6612295732,
2024-02-01,231001.3333,738426.458884716,
2024-03-01,1057532.267,747844.2565398663,
2024-04-01,748138.9091,757262.0541950092,748138.9091
2024-05-01,,766679.851850152,702800.6350745765
2024-06-01,,776097.6495052949,726525.521958648
2024-07-01,,785515.4471604452,740188.043939723
2024-08-01,,794933.244815588,727089.8362337947
2024-09-01,,804351.0424707308,841053.2250738653
