Date,Original,Trendline,Prediction
2020-08-01,248023.4138,1354280.2300240993,
2020-09-01,918574.3902,1511338.5838099718,
2020-10-01,1071148.29,1668396.9375959039,
2020-11-01,1833928.184,1825455.2913817763,
2020-12-01,2514025.161,1982513.6451676488,
2021-01-01,753840.2727,481746.7131022215,
2021-02-01,572946.3684,638805.0668881536,
2021-03-01,1993705.318,795863.420674026,
2021-04-01,2036049.091,952921.7744598985,
2021-05-01,2407252.1,1109980.1282458305,
2021-06-01,1045593.333,1267038.482031703,
2021-07-01,1448729.923,1424096.8358175755,
2021-08-01,876790.1071,1581155.1896035075,
2021-09-01,892719.2647,1738213.54338938,
2021-10-01,1133839.762,1895271.897175312,
2021-11-01,3835568.529,2052330.2509611845,
2021-12-01,1770137.6,2209388.604747057,
2022-01-01,3710092.514,708621.6726816893,
2022-02-01,827051.6875,865680.0264676213,
2022-03-01,2189961.931,1022738.3802534938,
2022-04-01,790821.1364,1179796.7340393662,
2022-05-01,1218671.815,1336855.0878252983,
2022-06-01,1120843.0,1493913.4416111708,
2022-07-01,1102743.042,1650971.7953970432,
2022-08-01,729421.25,1808030.1491829753,
2022-09-01,1355692.632,1965088.5029688478,
2022-10-01,998466.55,2122146.85675478,
2022-11-01,804629.3125,2279205.2105406523,
2022-12-01,3584473.0,2436263.5643265247,
2023-01-01,1015184.893,935496.632261157,
2023-02-01,783464.9412,1092554.986047089,
2023-03-01,777461.0,1249613.3398329616,
2023-04-01,875422.4737,1406671.693618834,
2023-05-01,937897.4348,1563730.047404766,
2023-06-01,759066.5238,1720788.4011906385,
2023-07-01,1014607.545,1877846.754976511,
2023-08-01,536593.8182,2034905.108762443,
2023-09-01,1377790.0,2191963.4625483155,
2023-10-01,1744171.111,2349021.8163342476,
2023-11-01,1370916.0,2506080.17012012,
2023-12-01,8233961.04,2663138.5239059925,
2024-01-01,2608016.712,1162371.5918405652,
2024-02-01,1032737.486,1319429.9456264973,
2024-03-01,882524.6875,1476488.2994123697,
2024-04-01,836676.5,1633546.6531982422,836676.5
2024-05-01,,1790605.0069841743,1367149.132861587
2024-06-01,,1947663.3607700467,1397601.7025460235
2024-07-01,,2104721.714555919,1486337.4531819597
2024-08-01,,2261780.0683418512,1461375.4645269255
2024-09-01,,2418838.4221277237,1758291.662709862
