Date,Original,Trendline,Prediction
2020-08-01,1015452.0,999107.475501895,
2020-09-01,1123487.0,982008.602486968,
2020-10-01,1009996.0,964909.7294719815,
2020-11-01,1552962.0,947810.856456995,
2020-12-01,1048434.0,930711.9834420681,
2021-01-01,1502051.0,965240.356813252,
2021-02-01,1030382.0,948141.4837983251,
2021-03-01,967206.0,931042.6107833385,
2021-04-01,1244728.0,913943.737768352,
2021-05-01,903641.0,896844.8647534251,
2021-06-01,977288.0,879745.9917384386,
2021-07-01,793626.0,862647.1187234521,
2021-08-01,597611.0,845548.2457084656,
2021-09-01,923138.0,828449.3726935387,
2021-10-01,639259.0,811350.4996785522,
2021-11-01,410377.0,794251.6266635656,
2021-12-01,540878.0,777152.7536486387,
2022-01-01,412624.0,811681.1270198822,
2022-02-01,1161202.0,794582.2540049553,
2022-03-01,509061.0,777483.3809899688,
2022-04-01,663917.0,760384.5079749823,
2022-05-01,558173.0,743285.6349600554,
2022-06-01,403341.0,726186.7619450688,
2022-07-01,463445.0,709087.8889300823,
2022-08-01,369630.0,691989.0159150958,
2022-09-01,284747.0,674890.1429001689,
2022-10-01,788584.0,657791.2698851824,
2022-11-01,388029.0,640692.3968701959,
2022-12-01,483289.0,623593.523855269,
2023-01-01,408050.0,658121.8972265124,
2023-02-01,631731.0,641023.0242115855,
2023-03-01,255223.0,623924.151196599,
2023-04-01,618957.0,606825.2781816125,
2023-05-01,515964.0,589726.4051666856,
2023-06-01,627035.0,572627.5321516991,
2023-07-01,748119.0,555528.6591367126,
2023-08-01,1205057.0,538429.786121726,
2023-09-01,377496.0,521330.9131067991,
2023-10-01,1118240.0,504232.0400918126,
2023-11-01,616169.0,487133.1670768261,
2023-12-01,489854.0,470034.2940618992,
2024-01-01,918492.0,504562.66743314266,
2024-02-01,624093.0,487463.79441821575,
2024-03-01,490264.0,470364.92140322924,
2024-04-01,860521.0,453266.0483882427,860521.0
2024-05-01,,436167.1753733158,573703.4776866579
2024-06-01,,419068.3023583293,577848.6711791647
2024-07-01,,401969.4293433428,590345.1446716713
2024-08-01,,384870.55632835627,717149.9581641782
2024-09-01,,367771.68331342936,545467.0166567147
