Date,Original,Trendline,Prediction
2020-08-01,0.004196297,0.002861073782421064,
2020-09-01,0.003252121,0.002855265419734243,
2020-10-01,0.00249486,0.002849457057047644,
2020-11-01,0.003898066,0.002843648694360823,
2020-12-01,0.002517863,0.002837840331674002,
2021-01-01,0.002420528,0.0023807386364391725,
2021-02-01,0.001939579,0.0023749302737523514,
2021-03-01,0.001568697,0.0023691219110655304,
2021-04-01,0.000683297,0.0023633135483789314,
2021-05-01,0.001811079,0.0023575051856921103,
2021-06-01,0.004163636,0.0023516968230052893,
2021-07-01,0.000335018,0.002345888460318468,
2021-08-01,0.002167529,0.002340080097631647,
2021-09-01,0.001707369,0.002334271734944826,
2021-10-01,0.001147687,0.002328463372258227,
2021-11-01,0.001103938,0.002322655009571406,
2021-12-01,0.001000485,0.002316846646884585,
2022-01-01,0.001977292,0.0018597449516499776,
2022-02-01,0.002348268,0.0018539365889631565,
2022-03-01,0.001756461,0.0018481282262763354,
2022-04-01,0.002307013,0.0018423198635897364,
2022-05-01,0.001580136,0.0018365115009029154,
2022-06-01,0.001820826,0.0018307031382160943,
2022-07-01,0.002228092,0.0018248947755292733,
2022-08-01,0.002341009,0.0018190864128424522,
2022-09-01,0.00018812,0.0018132780501556311,
2022-10-01,0.00209865,0.0018074696874690321,
2022-11-01,0.002466923,0.001801661324782211,
2022-12-01,0.003147045,0.00179585296209539,
2023-01-01,0.001798579,0.0013387512668605606,
2023-02-01,0.001518069,0.0013329429041737395,
2023-03-01,0.001364062,0.0013271345414869185,
2023-04-01,0.002056378,0.0013213261788003194,
2023-05-01,0.001853366,0.0013155178161134984,
2023-06-01,0.001844339,0.0013097094534266773,
2023-07-01,0.001220162,0.0013039010907398563,
2023-08-01,0.0,0.0012980927280530352,
2023-09-01,0.002245739,0.0012922843653662142,
2023-10-01,0.0,0.0012864760026796151,
2023-11-01,0.0,0.001280667639992794,
2023-12-01,0.002220822,0.001274859277305973,
2024-01-01,0.000345376,0.0008177575820713656,
2024-02-01,0.0,0.0008119492193845446,
2024-03-01,0.0,0.0008061408566977235,
2024-04-01,0.0,0.0008003324940111245,0.0
2024-05-01,,0.0007945241313243034,0.0005285413106621517
2024-06-01,,0.0007887157686374824,0.0005560116843187411
2024-07-01,,0.0007829074059506613,0.0004780428129753307
2024-08-01,,0.0007770990432638403,0.00038854952163192014
2024-09-01,,0.0007712906805770192,0.0005765331552885096
