Date,Original,Trendline,Prediction
2020-08-01,196130.0,199757.49602518976,
2020-09-01,396697.0,193790.16174802184,
2020-10-01,213220.0,187822.82747086883,
2020-11-01,143206.0,181855.4931937158,
2020-12-01,137133.0,175888.1589165628,
2021-01-01,101005.0,192250.37156438828,
2021-02-01,93348.0,186283.03728723526,
2021-03-01,170294.0,180315.70301008224,
2021-04-01,114567.0,174348.36873292923,
2021-05-01,344920.0,168381.03445577621,
2021-06-01,201280.0,162413.7001786232,
2021-07-01,161581.0,156446.36590147018,
2021-08-01,231797.0,150479.03162431717,
2021-09-01,127442.0,144511.69734714925,
2021-10-01,82918.0,138544.36306999624,
2021-11-01,71352.0,132577.02879284322,
2021-12-01,117723.0,126609.69451569021,
2022-01-01,72622.0,142971.9071635306,
2022-02-01,121651.0,137004.57288637757,
2022-03-01,130946.0,131037.23860922456,
2022-04-01,85650.0,125069.90433207154,
2022-05-01,114287.0,119102.57005491853,
2022-06-01,36211.0,113135.23577776551,
2022-07-01,18355.0,107167.9015006125,
2022-08-01,69269.0,101200.56722345948,
2022-09-01,75729.0,95233.23294629157,
2022-10-01,44344.0,89265.89866913855,
2022-11-01,35873.0,83298.56439198554,
2022-12-01,109923.0,77331.23011483252,
2023-01-01,55766.0,93693.4427626729,
2023-02-01,159561.0,87726.10848551989,
2023-03-01,152741.0,81758.77420836687,
2023-04-01,206840.0,75791.43993121386,
2023-05-01,157099.0,69824.10565406084,
2023-06-01,100788.0,63856.771376907825,
2023-07-01,39402.0,57889.43709975481,
2023-08-01,32828.0,51922.102822601795,
2023-09-01,16905.0,45954.76854543388,
2023-10-01,30958.0,39987.434268280864,
2023-11-01,51254.0,34020.09999112785,
2023-12-01,15449.0,28052.765713974833,
2024-01-01,31994.0,44414.97836180031,
2024-02-01,40347.0,38447.6440846473,
2024-03-01,19851.0,32480.309807494283,
2024-04-01,7222.0,26512.975530341268,7222.0
2024-05-01,,20545.641253188252,34710.71562659413
2024-06-01,,14578.306976035237,33217.82348801762
2024-07-01,,8610.972698882222,22006.89634944111
2024-08-01,,2643.638421729207,17565.719210864605
2024-09-01,,-3323.6958554387093,10479.007072280645
