Date,Original,Trendline,Prediction
2020-08-01,675214.0,2219291.263306856,
2020-09-01,1069752.0,2231296.8788172007,
2020-10-01,9131688.0,2243302.494327545,
2020-11-01,661383.0,2255308.1098377705,
2020-12-01,440039.0,2267313.725348115,
2021-01-01,891324.0,1743699.7170295715,
2021-02-01,1298777.0,1755705.332539916,
2021-03-01,1211527.0,1767710.9480502605,
2021-04-01,1050457.0,1779716.5635604858,
2021-05-01,1133286.0,1791722.1790708303,
2021-06-01,650114.0,1803727.7945811749,
2021-07-01,4658986.0,1815733.4100915194,
2021-08-01,722422.0,1827739.0256018639,
2021-09-01,1472510.0,1839744.6411122084,
2021-10-01,1302349.0,1851750.2566225529,
2021-11-01,960927.0,1863755.8721327782,
2021-12-01,1315943.0,1875761.4876431227,
2022-01-01,779147.0,1352147.4793245792,
2022-02-01,1253185.0,1364153.0948349237,
2022-03-01,2025025.0,1376158.7103452682,
2022-04-01,859197.0,1388164.3258554935,
2022-05-01,1694685.0,1400169.941365838,
2022-06-01,1450169.0,1412175.5568761826,
2022-07-01,1081433.0,1424181.172386527,
2022-08-01,1887656.0,1436186.7878968716,
2022-09-01,1532362.0,1448192.403407216,
2022-10-01,2064040.0,1460198.0189175606,
2022-11-01,729267.0,1472203.6344277859,
2022-12-01,896846.0,1484209.2499381304,
2023-01-01,1132504.0,960595.241619587,
2023-02-01,933401.0,972600.8571299314,
2023-03-01,1376676.0,984606.472640276,
2023-04-01,2365049.0,996612.0881505013,
2023-05-01,2009015.0,1008617.7036608458,
2023-06-01,1263607.0,1020623.3191711903,
2023-07-01,695423.0,1032628.9346815348,
2023-08-01,766851.0,1044634.5501918793,
2023-09-01,677010.0,1056640.1657022238,
2023-10-01,917664.0,1068645.7812125683,
2023-11-01,1816193.0,1080651.3967227936,
2023-12-01,956089.0,1092657.012233138,
2024-01-01,1031613.0,569043.0039145947,
2024-02-01,600612.0,581048.6194249392,
2024-03-01,799450.0,593054.2349352837,
2024-04-01,471734.0,605059.850445509,471734.0
2024-05-01,,617065.4659558535,811777.7979779267
2024-06-01,,629071.081466198,732621.915733099
2024-07-01,,641076.6969765425,950889.4134882712
2024-08-01,,653082.312486887,701416.0562434435
2024-09-01,,665087.9279972315,659204.9239986157
