Date,Original,Trendline,Prediction
2020-08-01,9456069.953,7399598.552745819,
2020-09-01,8440377.0,7574530.709673643,
2020-10-01,6065461.489,7749462.866601706,
2020-11-01,5007763.077,7924395.02352953,
2020-12-01,4698391.943,8099327.180457592,
2021-01-01,1845957.591,5603808.714895964,
2021-02-01,4256176.897,5778740.871824026,
2021-03-01,5478283.255,5953673.02875185,
2021-04-01,4855146.055,6128605.185679913,
2021-05-01,9250027.673,6303537.342607737,
2021-06-01,11157950.93,6478469.499535561,
2021-07-01,8079636.947,6653401.656463623,
2021-08-01,8089078.113,6828333.813391447,
2021-09-01,7871200.917,7003265.970319271,
2021-10-01,10802464.2,7178198.1272473335,
2021-11-01,5926127.548,7353130.284175158,
2021-12-01,5300150.173,7528062.44110322,
2022-01-01,3710149.115,5032543.975541592,
2022-02-01,2253621.422,5207476.132469654,
2022-03-01,4623934.222,5382408.289397478,
2022-04-01,5145291.561,5557340.446325541,
2022-05-01,6547895.838,5732272.603253365,
2022-06-01,5988865.382,5907204.760181189,
2022-07-01,10129575.03,6082136.917109251,
2022-08-01,5526082.382,6257069.074037075,
2022-09-01,11646574.53,6432001.230964899,
2022-10-01,8048793.371,6606933.3878929615,
2022-11-01,7306640.97,6781865.5448207855,
2022-12-01,6118117.7,6956797.701748848,
2023-01-01,4768105.284,4461279.23618722,
2023-02-01,4216631.486,4636211.393115282,
2023-03-01,4250651.865,4811143.550043106,
2023-04-01,6386227.15,4986075.7069711685,
2023-05-01,6244532.781,5161007.863898993,
2023-06-01,4414481.085,5335940.020826817,
2023-07-01,6730800.4,5510872.177754879,
2023-08-01,4945591.061,5685804.334682703,
2023-09-01,5972381.286,5860736.491610527,
2023-10-01,6120442.4,6035668.6485385895,
2023-11-01,5984454.714,6210600.8054664135,
2023-12-01,3446437.408,6385532.962394476,
2024-01-01,3872890.204,3890014.4968328476,
2024-02-01,5961729.966,4064946.65376091,
2024-03-01,5101711.652,4239878.810688734,
2024-04-01,4203515.32,4414810.9676167965,4203515.32
2024-05-01,,4589743.1245446205,5127453.311972311
2024-06-01,,4764675.2814724445,4846220.898206219
2024-07-01,,4939607.438400507,5187742.21887525
2024-08-01,,5114539.595328331,5065904.552514162
2024-09-01,,5289471.752256155,5454374.711398078
