Date,Original,Trendline,Prediction
2020-08-01,5.41075463,2.5155132823551867,
2020-09-01,2.656238426,2.662236825760374,
2020-10-01,3.624965278,2.808960369165561,
2020-11-01,3.969822531,2.9556839125707484,
2020-12-01,3.232418981,3.1024074559763903,
2021-01-01,4.121244985,3.1103234911520303,
2021-02-01,4.485127315,3.2570470345572176,
2021-03-01,0.0,3.4037705779628595,
2021-04-01,0.0,3.5504941213680468,
2021-05-01,7.3978125,3.697217664773234,
2021-06-01,0.0,3.843941208178421,
2021-07-01,0.0,3.990664751584063,
2021-08-01,0.0,4.13738829498925,
2021-09-01,3.501829861,4.284111838394438,
2021-10-01,8.221616512,4.430835381799625,
2021-11-01,6.328483796,4.577558925204812,
2021-12-01,6.142901531,4.724282468610454,
2022-01-01,4.907890947,4.732198503786094,
2022-02-01,8.624722222,4.878922047191281,
2022-03-01,0.0,5.025645590596923,
2022-04-01,4.394010862,5.1723691340021105,
2022-05-01,7.860092593,5.319092677407298,
2022-06-01,5.974912616,5.465816220812485,
2022-07-01,0.0,5.612539764218127,
2022-08-01,0.0,5.759263307623314,
2022-09-01,0.0,5.905986851028501,
2022-10-01,5.450431397,6.052710394433689,
2022-11-01,0.541655093,6.199433937838876,
2022-12-01,6.541655093,6.346157481244518,
2023-01-01,6.957986111,6.354073516420158,
2023-02-01,7.39411948,6.500797059825345,
2023-03-01,6.982056878,6.647520603230987,
2023-04-01,8.513522377,6.794244146636174,
2023-05-01,5.624907407,6.9409676900413615,
2023-06-01,8.824861111,7.087691233446549,
2023-07-01,0.0,7.234414776852191,
2023-08-01,8.801064134,7.381138320257378,
2023-09-01,7.080013328,7.527861863662565,
2023-10-01,11.98237037,7.674585407067752,
2023-11-01,6.815113536,7.82130895047294,
2023-12-01,8.533674242,7.968032493878582,
2024-01-01,7.466982517,7.975948529053767,
2024-02-01,9.437133247,8.122672072458954,
2024-03-01,8.809996999,8.269395615864596,
2024-04-01,7.351844487,8.416119159269783,7.351844487
2024-05-01,,8.56284270267497,7.902144361997488
2024-06-01,,8.709566246080158,8.551584387910083
2024-07-01,,8.8562897894858,8.677395134207902
2024-08-01,,9.003013332890987,8.768344766175492
2024-09-01,,9.149736876296174,8.670396969643084
