Date,Original,Trendline,Prediction
2020-08-01,1728196.667,983773.2461380959,
2020-09-01,1290092.609,1011261.6279530525,
2020-10-01,2589079.186,1038750.0097677708,
2020-11-01,399953.5,1066238.3915827274,
2020-12-01,531593.8,1093726.773397684,
2021-01-01,2287406.379,1465168.8556673527,
2021-02-01,2482468.0,1492657.2374823093,
2021-03-01,7566976.333,1520145.619297266,
2021-04-01,1326325.25,1547634.0011122227,
2021-05-01,665525.3333,1575122.3829271793,
2021-06-01,1200445.5,1602610.764742136,
2021-07-01,993611.5455,1630099.1465570927,
2021-08-01,1563301.435,1657587.5283720493,
2021-09-01,2278244.727,1685075.910187006,
2021-10-01,1326375.333,1712564.2920017242,
2021-11-01,1198714.833,1740052.673816681,
2021-12-01,1045543.0,1767541.0556316376,
2022-01-01,1007798.0,2138983.137901306,
2022-02-01,1522477.833,2166471.519716263,
2022-03-01,2938871.714,2193959.9015312195,
2022-04-01,1428277.0,2221448.283346176,
2022-05-01,272561.0,2248936.665161133,
2022-06-01,581879.3333,2276425.0469760895,
2022-07-01,1239631.75,2303913.428791046,
2022-08-01,637313.5,2331401.810606003,
2022-09-01,4319588.133,2358890.1924209595,
2022-10-01,727894.75,2386378.5742356777,
2022-11-01,400250.0,2413866.9560506344,
2022-12-01,933386.0,2441355.337865591,
2023-01-01,933165.0,2812797.4201352596,
2023-02-01,2424460.643,2840285.8019502163,
2023-03-01,612718.6667,2867774.183765173,
2023-04-01,1550577.75,2895262.5655801296,
2023-05-01,2184689.0,2922750.9473950863,
2023-06-01,7979487.714,2950239.329210043,
2023-07-01,1453822.0,2977727.7110249996,
2023-08-01,2595958.455,3005216.0928399563,
2023-09-01,3986716.667,3032704.474654913,
2023-10-01,528189.0,3060192.856469631,
2023-11-01,4405496.0,3087681.238284588,
2023-12-01,8063048.429,3115169.6200995445,
2024-01-01,699972.375,3486611.7023689747,
2024-02-01,508901.625,3514100.0841839314,
2024-03-01,915277.0,3541588.465998888,
2024-04-01,10230401.5,3569076.8478138447,10230401.5
2024-05-01,,3596565.2296288013,4944158.8313694
2024-06-01,,3624053.611443758,5750414.487444878
2024-07-01,,3651541.9932587147,5630745.666124357
2024-08-01,,3679030.3750736713,4862586.217536835
2024-09-01,,3706518.756888628,4964407.628874315
