Date,Original,Trendline,Prediction
2020-08-01,2.465834095,3.7900559627246366,
2020-09-01,2.765241531,3.916199003210295,
2020-10-01,3.868605162,4.042342043695498,
2020-11-01,3.958070306,4.168485084181157,
2020-12-01,4.751677183,4.294628124666815,
2021-01-01,4.040330894,4.162673717613416,
2021-02-01,4.639954204,4.288816758098619,
2021-03-01,5.095915624,4.4149597985842775,
2021-04-01,4.66307644,4.541102839069936,
2021-05-01,4.626849082,4.667245879555594,
2021-06-01,5.049981481,4.7933889200407975,
2021-07-01,5.446720013,4.919531960526456,
2021-08-01,5.410762354,5.045675001012114,
2021-09-01,4.951444236,5.171818041497772,
2021-10-01,5.320690749,5.297961081982976,
2021-11-01,5.631029269,5.424104122468634,
2021-12-01,5.65729921,5.550247162954292,
2022-01-01,6.126420376,5.418292755900893,
2022-02-01,6.193582962,5.544435796386097,
2022-03-01,6.335375545,5.670578836871755,
2022-04-01,5.267191075,5.796721877357413,
2022-05-01,6.507879165,5.9228649178430715,
2022-06-01,5.461168734,6.049007958328275,
2022-07-01,6.928469705,6.175150998813933,
2022-08-01,6.883917066,6.3012940392995915,
2022-09-01,9.105672613,6.42743707978525,
2022-10-01,8.866252252,6.553580120270453,
2022-11-01,7.632525832,6.679723160756112,
2022-12-01,7.760547066,6.80586620124177,
2023-01-01,6.838163988,6.6739117941883705,
2023-02-01,6.746147024,6.800054834673574,
2023-03-01,6.724540673,6.926197875159232,
2023-04-01,6.275314427,7.052340915644891,
2023-05-01,6.234008628,7.178483956130549,
2023-06-01,6.107780484,7.304626996615752,
2023-07-01,6.325235932,7.430770037101411,
2023-08-01,7.177760708,7.556913077587069,
2023-09-01,7.518367148,7.683056118072727,
2023-10-01,7.915919223,7.809199158557931,
2023-11-01,7.206361883,7.935342199043589,
2023-12-01,8.17090774,8.061485239529247,
2024-01-01,6.937180529,7.929530832475848,
2024-02-01,7.39773474,8.055673872961052,
2024-03-01,7.080506149,8.18181691344671,
2024-04-01,8.659981708,8.307959953932368,8.659981708
2024-05-01,,8.434102994418026,8.165520347869014
2024-06-01,,8.56024603490323,8.212006505386618
2024-07-01,,8.686389075388888,8.324334728029447
2024-08-01,,8.812532115874546,8.354057443977275
2024-09-01,,8.938675156360205,8.399076898820105
