Date,Original,Trendline,Prediction
2020-08-01,20738360.0,28126378.362636566,
2020-09-01,29672130.0,28609603.187390327,
2020-10-01,111330405.0,29092828.01214409,
2020-11-01,9598884.0,29576052.836896896,
2020-12-01,2657969.0,30059277.661650658,
2021-01-01,66334785.0,21070395.08356285,
2021-02-01,24824680.0,21553619.90831566,
2021-03-01,22700929.0,22036844.73306942,
2021-04-01,15915903.0,22520069.55782318,
2021-05-01,1996576.0,23003294.38257599,
2021-06-01,14405346.0,23486519.20732975,
2021-07-01,10929727.0,23969744.03208351,
2021-08-01,35955933.0,24452968.85683632,
2021-09-01,50121384.0,24936193.68159008,
2021-10-01,19895630.0,25419418.50634384,
2021-11-01,7192289.0,25902643.33109665,
2021-12-01,6273258.0,26385868.15585041,
2022-01-01,6046788.0,17396985.57776165,
2022-02-01,9134867.0,17880210.402514458,
2022-03-01,20572102.0,18363435.22726822,
2022-04-01,2856554.0,18846660.05202198,
2022-05-01,545122.0,19329884.876774788,
2022-06-01,3491276.0,19813109.70152855,
2022-07-01,9917054.0,20296334.52628231,
2022-08-01,3823881.0,20779559.351035118,
2022-09-01,64793822.0,21262784.17578888,
2022-10-01,2911579.0,21746009.00054264,
2022-11-01,1200750.0,22229233.82529545,
2022-12-01,933386.0,22712458.65004921,
2023-01-01,2799495.0,13723576.071961403,
2023-02-01,33942449.0,14206800.89671421,
2023-03-01,1838156.0,14690025.721467972,
2023-04-01,6202311.0,15173250.546221733,
2023-05-01,17477512.0,15656475.37097454,
2023-06-01,55856414.0,16139700.195728302,
2023-07-01,2907644.0,16622925.020482063,
2023-08-01,28555543.0,17106149.84523487,
2023-09-01,47840600.0,17589374.669988632,
2023-10-01,4225512.0,18072599.494742393,
2023-11-01,8810992.0,18555824.3194952,
2023-12-01,56441339.0,19039049.144248962,
2024-01-01,5599779.0,10050166.566160202,
2024-02-01,4071213.0,10533391.39091301,
2024-03-01,2745831.0,11016616.215666771,
2024-04-01,20460803.0,11499841.040420532,20460803.0
2024-05-01,,11983065.86517334,14666130.24758667
2024-06-01,,12466290.689927101,27604089.30996355
2024-07-01,,12949515.514680862,28078095.77734043
2024-08-01,,13432740.33943367,21227090.029716834
2024-09-01,,13915965.164187431,26717984.737093717
