Date,Original,Trendline,Prediction
2020-08-01,45785676.0,44717574.587272644,
2020-09-01,50215223.0,45331450.85500717,
2020-10-01,57938195.0,45945327.1227417,
2020-11-01,42045611.0,46559203.39047623,
2020-12-01,26851196.0,47173079.658210754,
2021-01-01,7170123.0,31146730.06098938,
2021-02-01,24019227.0,31760606.328723907,
2021-03-01,39951185.0,32374482.596458435,
2021-04-01,27374457.0,32988358.864192963,
2021-05-01,28470399.0,33602235.13192749,
2021-06-01,57426803.0,34216111.39966202,
2021-07-01,32939862.0,34829987.667396545,
2021-08-01,35873525.0,35443863.93513107,
2021-09-01,55026695.0,36057740.2028656,
2021-10-01,54720041.0,36671616.47060013,
2021-11-01,19708625.0,37285492.738334656,
2021-12-01,21438757.0,37899369.00606918,
2022-01-01,8963153.0,21873019.408851624,
2022-02-01,7971720.0,22486895.67658615,
2022-03-01,17318554.0,23100771.94432068,
2022-04-01,20936360.0,23714648.212055206,
2022-05-01,27848667.0,24328524.479789734,
2022-06-01,38388757.0,24942400.74752426,
2022-07-01,29701575.0,25556277.01525879,
2022-08-01,29854071.0,26170153.282993317,
2022-09-01,31309418.0,26784029.550727844,
2022-10-01,23801827.0,27397905.81846237,
2022-11-01,22358231.0,28011782.0861969,
2022-12-01,20702542.0,28625658.353931427,
2023-01-01,13259135.0,12599308.756713867,
2023-02-01,11668944.0,13213185.024448395,
2023-03-01,17140986.0,13827061.292182922,
2023-04-01,36391208.0,14440937.55991745,
2023-05-01,22845121.0,15054813.827651978,
2023-06-01,21791225.0,15668690.095386505,
2023-07-01,25676534.0,16282566.363121033,
2023-08-01,10030086.0,16896442.63085556,
2023-09-01,12826576.0,17510318.898590088,
2023-10-01,15798691.0,18124195.166324615,
2023-11-01,18362062.0,18738071.434059143,
2023-12-01,5661299.0,19351947.70179367,
2024-01-01,11447656.0,3325598.104576111,
2024-02-01,6217287.0,3939474.3723106384,
2024-03-01,7224470.0,4553350.640045166,
2024-04-01,8471051.0,5167226.907779694,8471051.0
2024-05-01,,5781103.175514221,10404797.567757111
2024-06-01,,6394979.443248749,10835295.436624374
2024-07-01,,7008855.710983276,10886833.105491638
2024-08-01,,7622731.978717804,9502830.699358903
2024-09-01,,8236608.246452332,10217532.108226165
