Date,Original,Trendline,Prediction
2020-08-01,39092575.0,92548291.48460197,
2020-09-01,31342613.0,90111236.41534233,
2020-10-01,87930001.0,87674181.34608078,
2020-11-01,122072922.0,85237126.27682114,
2020-12-01,84384381.0,82800071.2075615,
2021-01-01,135771921.0,116665572.00571442,
2021-02-01,86463016.0,114228516.93645477,
2021-03-01,71257746.0,111791461.86719513,
2021-04-01,94546992.0,109354406.79793358,
2021-05-01,156112565.0,106917351.72867393,
2021-06-01,107148401.0,104480296.65941429,
2021-07-01,107712597.0,102043241.59015465,
2021-08-01,105301784.0,99606186.520895,
2021-09-01,130887993.0,97169131.45163536,
2021-10-01,129946576.0,94732076.38237381,
2021-11-01,103479166.0,92295021.31311417,
2021-12-01,107046745.0,89857966.24385452,
2022-01-01,202087093.0,123723467.04200745,
2022-02-01,148311673.0,121286411.9727478,
2022-03-01,143769651.0,118849356.90348816,
2022-04-01,99474513.0,116412301.83422661,
2022-05-01,108420995.0,113975246.76496696,
2022-06-01,90134749.0,111538191.69570732,
2022-07-01,119634419.0,109101136.62644768,
2022-08-01,86335397.0,106664081.55718803,
2022-09-01,85665020.0,104227026.48792839,
2022-10-01,77557518.0,101789971.41866684,
2022-11-01,78731584.0,99352916.3494072,
2022-12-01,77416189.0,96915861.28014755,
2023-01-01,121576260.0,130781362.07830048,
2023-02-01,121411285.0,128344307.00904083,
2023-03-01,79077710.0,125907251.93978119,
2023-04-01,91926328.0,123470196.87051964,
2023-05-01,174620034.0,121033141.80126,
2023-06-01,107304273.0,118596086.73200035,
2023-07-01,79285995.0,116159031.6627407,
2023-08-01,82899063.0,113721976.59348106,
2023-09-01,55918743.0,111284921.52422142,
2023-10-01,65906776.0,108847866.45495987,
2023-11-01,64671507.0,106410811.38570023,
2023-12-01,195918442.0,103973756.31644058,
2024-01-01,69729771.0,137839257.1145935,
2024-02-01,106553871.0,135402202.04533386,
2024-03-01,124805649.0,132965146.97607422,
2024-04-01,181767720.0,130528091.90681267,181767720.0
2024-05-01,,128091036.83755302,147263400.2987765
2024-06-01,,125653981.76829338,127308986.80914669
2024-07-01,,123216926.69903374,127119884.49951687
2024-08-01,,120779871.6297741,112030552.78488705
2024-09-01,,118342816.56051445,104084927.93025723
