Date,Original,Trendline,Prediction
2020-08-01,2.246772903,3.5683354905895612,
2020-09-01,2.87017031,3.697536707092695,
2020-10-01,3.597038314,3.8267379235958288,
2020-11-01,3.897801965,3.9559391400989625,
2020-12-01,4.723434567,4.085140356602096,
2021-01-01,3.827238304,4.087354492942268,
2021-02-01,4.154101617,4.216555709445402,
2021-03-01,5.178359358,4.345756925948535,
2021-04-01,4.315582211,4.474958142451669,
2021-05-01,4.854299868,4.604159358954803,
2021-06-01,5.194177756,4.733360575457482,
2021-07-01,5.542928907,4.862561791960616,
2021-08-01,5.267273361,4.991763008463749,
2021-09-01,5.130697393,5.120964224966883,
2021-10-01,5.333894909,5.250165441470017,
2021-11-01,6.232213963,5.379366657973151,
2021-12-01,5.122497729,5.5085678744762845,
2022-01-01,6.165526527,5.510782010816456,
2022-02-01,5.457811357,5.63998322731959,
2022-03-01,5.985923997,5.7691844438227236,
2022-04-01,5.727923236,5.898385660325857,
2022-05-01,6.030650574,6.027586876828991,
2022-06-01,6.083067264,6.15678809333167,
2022-07-01,6.817243645,6.285989309834804,
2022-08-01,7.895546418,6.415190526337938,
2022-09-01,9.058634476,6.544391742841071,
2022-10-01,9.881206175,6.673592959344205,
2022-11-01,5.972704024,6.802794175847339,
2022-12-01,8.432058399,6.931995392350473,
2023-01-01,7.462747431,6.934209528691099,
2023-02-01,6.993246941,7.063410745194233,
2023-03-01,6.815486338,7.1926119616973665,
2023-04-01,6.840921941,7.3218131782005,
2023-05-01,6.561944717,7.451014394703634,
2023-06-01,5.512900362,7.580215611206313,
2023-07-01,6.384981414,7.709416827709447,
2023-08-01,6.902641587,7.838618044212581,
2023-09-01,7.70356502,7.967819260715714,
2023-10-01,9.140236914,8.097020477218848,
2023-11-01,7.430646924,8.226221693721982,
2023-12-01,7.971186239,8.355422910225116,
2024-01-01,8.440507217,8.357637046565287,
2024-02-01,8.127899633,8.486838263068421,
2024-03-01,7.211353738,8.616039479571555,
2024-04-01,9.846851243,8.745240696074688,9.846851243
2024-05-01,,8.874441912577822,8.865649640188902
2024-06-01,,9.003643129080501,8.834502935580243
2024-07-01,,9.132844345583635,8.92987387283181
2024-08-01,,9.262045562086769,9.050742859993376
2024-09-01,,9.391246778589903,9.156448331309946
