Date,Original,Trendline,Prediction
2020-08-01,262103.0,969035.6756171137,
2020-09-01,525660.0,986387.2161222249,
2020-10-01,2037775.0,1003738.7566273212,
2020-11-01,872086.0,1021090.2971324176,
2020-12-01,1016302.0,1038441.8376375288,
2021-01-01,619626.0,795806.3710164726,
2021-02-01,2097894.0,813157.9115215838,
2021-03-01,644026.0,830509.4520266801,
2021-04-01,360730.0,847860.9925317913,
2021-05-01,573544.0,865212.5330368876,
2021-06-01,788422.0,882564.073541984,
2021-07-01,1463402.0,899915.6140470952,
2021-08-01,2265441.0,917267.1545521915,
2021-09-01,484061.0,934618.6950573027,
2021-10-01,595246.0,951970.235562399,
2021-11-01,456144.0,969321.7760674953,
2021-12-01,360581.0,986673.3165726066,
2022-01-01,607426.0,744037.8499515355,
2022-02-01,1597753.0,761389.3904566467,
2022-03-01,950407.0,778740.930961743,
2022-04-01,961078.0,796092.4714668542,
2022-05-01,653231.0,813444.0119719505,
2022-06-01,391529.0,830795.5524770468,
2022-07-01,509438.0,848147.0929821581,
2022-08-01,457832.0,865498.6334872544,
2022-09-01,663738.0,882850.1739923656,
2022-10-01,1400543.0,900201.7144974619,
2022-11-01,595917.0,917553.2550025582,
2022-12-01,4696139.0,934904.7955076694,
2023-01-01,616491.0,692269.3288865983,
2023-02-01,471852.0,709620.8693917096,
2023-03-01,397089.0,726972.4098968059,
2023-04-01,487782.0,744323.9504019171,
2023-05-01,547735.0,761675.4909070134,
2023-06-01,602432.0,779027.0314121097,
2023-07-01,539340.0,796378.571917221,
2023-08-01,389153.0,813730.1124223173,
2023-09-01,539823.0,831081.6529274285,
2023-10-01,742800.0,848433.1934325248,
2023-11-01,601887.0,865784.7339376211,
2023-12-01,405745.0,883136.2744427323,
2024-01-01,575284.0,640500.8078216612,
2024-02-01,1641942.0,657852.3483267725,
2024-03-01,449774.0,675203.8888318688,
2024-04-01,297120.0,692555.42933698,297120.0
2024-05-01,,709906.9698420763,624526.8399210381
2024-06-01,,727258.5103471726,641217.5651735864
2024-07-01,,744610.0508522838,675872.7954261419
2024-08-01,,761961.5913573802,627148.38567869
2024-09-01,,779313.1318624914,664219.6959312457
