Date,Original,Trendline,Prediction
2020-08-01,26038598.0,53371429.45717645,
2020-09-01,43981942.0,52973937.6988008,
2020-10-01,98828814.0,52576445.94042516,
2020-11-01,37057175.0,52178954.18204951,
2020-12-01,24070333.0,51781462.42367387,
2021-01-01,49865035.0,55184745.82165122,
2021-02-01,61646228.0,54787254.063275576,
2021-03-01,47778719.0,54389762.30489993,
2021-04-01,58205781.0,53992270.546524286,
2021-05-01,51853220.0,53594778.78814888,
2021-06-01,38792629.0,53197287.029773235,
2021-07-01,74293693.0,52799795.27139759,
2021-08-01,34924293.0,52402303.513021946,
2021-09-01,61982737.0,52004811.7546463,
2021-10-01,54529938.0,51607319.99627066,
2021-11-01,32521162.0,51209828.23789501,
2021-12-01,39311395.0,50812336.47951937,
2022-01-01,36425617.0,54215619.87749648,
2022-02-01,50124472.0,53818128.119120836,
2022-03-01,81096784.0,53420636.36074519,
2022-04-01,40102163.0,53023144.60236955,
2022-05-01,62073861.0,52625652.84399414,
2022-06-01,67205661.0,52228161.085618496,
2022-07-01,51813798.0,51830669.32724285,
2022-08-01,60629368.0,51433177.56886721,
2022-09-01,57171832.0,51035685.81049156,
2022-10-01,59144032.0,50638194.05211592,
2022-11-01,39546283.0,50240702.29374027,
2022-12-01,52559646.0,49843210.53536463,
2023-01-01,50802291.0,53246493.93334174,
2023-02-01,42553491.0,52849002.1749661,
2023-03-01,69885956.0,52451510.41659045,
2023-04-01,61863249.0,52054018.65821481,
2023-05-01,64696570.0,51656526.8998394,
2023-06-01,63824871.0,51259035.14146376,
2023-07-01,50502565.0,50861543.38308811,
2023-08-01,52888099.0,50464051.62471247,
2023-09-01,38833804.0,50066559.86633682,
2023-10-01,52611218.0,49669068.10796118,
2023-11-01,55357948.0,49271576.34958553,
2023-12-01,48650146.0,48874084.59120989,
2024-01-01,65291922.0,52277367.98918724,
2024-02-01,41327083.0,51879876.230811596,
2024-03-01,46779608.0,51482384.47243595,
2024-04-01,30927194.0,51084892.71406031,30927194.0
2024-05-01,,50687400.9556849,47917410.58784245
2024-06-01,,50289909.197309256,47679327.65865463
2024-07-01,,49892417.43893361,46386829.3494668
2024-08-01,,49494925.680557966,45788608.39027898
2024-09-01,,49097433.92218232,43525477.44609116
