Date,Original,Trendline,Prediction
2020-08-01,7717676.0,8209953.338046551,
2020-09-01,10893905.0,8392659.498793602,
2020-10-01,13194158.0,8575365.659540653,
2020-11-01,11284754.0,8758071.820287704,
2020-12-01,15284901.0,8940777.981035233,
2021-01-01,9409842.0,8241778.364498138,
2021-02-01,12608209.0,8424484.525245667,
2021-03-01,11140848.0,8607190.685992718,
2021-04-01,11052685.0,8789896.846739769,
2021-05-01,11315012.0,8972603.007487297,
2021-06-01,11192041.0,9155309.168234348,
2021-07-01,6537562.0,9338015.3289814,
2021-08-01,6661775.0,9520721.489728928,
2021-09-01,8326051.0,9703427.650475979,
2021-10-01,8142018.0,9886133.81122303,
2021-11-01,6425549.0,10068839.971970081,
2021-12-01,9920436.0,10251546.13271761,
2022-01-01,8687818.0,9552546.516180992,
2022-02-01,6761414.0,9735252.67692852,
2022-03-01,9287250.0,9917958.837675571,
2022-04-01,8419872.0,10100664.998422623,
2022-05-01,7374558.0,10283371.15917015,
2022-06-01,7240374.0,10466077.319917202,
2022-07-01,8621573.0,10648783.480664253,
2022-08-01,7131904.0,10831489.641411781,
2022-09-01,6363329.0,11014195.802158833,
2022-10-01,7486947.0,11196901.962905884,
2022-11-01,7656261.0,11379608.123652935,
2022-12-01,8462190.0,11562314.284400463,
2023-01-01,5303732.0,10863314.667863846,
2023-02-01,12577997.0,11046020.828611374,
2023-03-01,4034242.0,11228726.989358425,
2023-04-01,15058630.0,11411433.150105476,
2023-05-01,12545419.0,11594139.310853004,
2023-06-01,13052022.0,11776845.471600056,
2023-07-01,11421880.0,11959551.632347107,
2023-08-01,20492561.0,12142257.793094635,
2023-09-01,5553757.0,12324963.953841686,
2023-10-01,20885470.0,12507670.114588737,
2023-11-01,16678784.0,12690376.275335789,
2023-12-01,14211842.0,12873082.436083317,
2024-01-01,24766969.0,12174082.819546223,
2024-02-01,15828433.0,12356788.98029375,
2024-03-01,9863673.0,12539495.141040802,
2024-04-01,16615511.0,12722201.301787853,16615511.0
2024-05-01,,12904907.462535381,13932126.53626769
2024-06-01,,13087613.623282433,14068617.441641215
2024-07-01,,13270319.784029484,14547806.297014743
2024-08-01,,13453025.944777012,16072852.997388506
2024-09-01,,13635732.105524063,13333006.12776203
