Date,Original,Trendline,Prediction
2020-08-01,3320.0,8904.51983606629,
2020-09-01,960.0,9229.208742691204,
2020-10-01,13141.0,9553.897649316117,
2020-11-01,896.0,9878.58655594103,
2020-12-01,9799.0,10203.275462565944,
2021-01-01,16442.0,12259.59353957884,
2021-02-01,7970.0,12584.282446203753,
2021-03-01,1390.0,12908.971352828667,
2021-04-01,19607.0,13233.66025945358,
2021-05-01,9383.0,13558.349166080356,
2021-06-01,5086.0,13883.038072705269,
2021-07-01,6475.0,14207.726979330182,
2021-08-01,46406.0,14532.415885955095,
2021-09-01,47701.0,14857.104792580009,
2021-10-01,21633.0,15181.793699204922,
2021-11-01,32431.0,15506.482605829835,
2021-12-01,25073.0,15831.171512454748,
2022-01-01,21300.0,17887.489589469507,
2022-02-01,7529.0,18212.17849609442,
2022-03-01,17189.0,18536.867402719334,
2022-04-01,11616.0,18861.556309344247,
2022-05-01,9150.0,19186.245215971023,
2022-06-01,30209.0,19510.934122595936,
2022-07-01,24321.0,19835.62302922085,
2022-08-01,24187.0,20160.311935845762,
2022-09-01,32208.0,20485.000842470676,
2022-10-01,30272.0,20809.68974909559,
2022-11-01,26067.0,21134.378655720502,
2022-12-01,25801.0,21459.067562345415,
2023-01-01,31449.0,23515.385639358312,
2023-02-01,38682.0,23840.074545983225,
2023-03-01,20223.0,24164.76345260814,
2023-04-01,39867.0,24489.45235923305,
2023-05-01,16165.0,24814.141265859827,
2023-06-01,22312.0,25138.83017248474,
2023-07-01,14346.0,25463.519079109654,
2023-08-01,23779.0,25788.207985734567,
2023-09-01,6383.0,26112.89689235948,
2023-10-01,19341.0,26437.585798984393,
2023-11-01,12923.0,26762.274705609307,
2023-12-01,6599.0,27086.96361223422,
2024-01-01,25443.0,29143.281689247116,
2024-02-01,29055.0,29467.97059587203,
2024-03-01,13688.0,29792.659502496943,
2024-04-01,40978.0,30117.348409121856,40978.0
2024-05-01,,30442.037315748632,29319.218657874317
2024-06-01,,30766.726222373545,29663.903111186773
2024-07-01,,31091.41512899846,29743.06756449923
2024-08-01,,31416.10403562337,29505.487017811683
2024-09-01,,31740.792942248285,27871.391471124145
