Date,Original,Trendline,Prediction
2020-08-01,17511.0,40368.30930708349,
2020-09-01,71638.0,38192.38540815562,
2020-10-01,53654.0,36016.46150922403,
2020-11-01,29549.0,33840.53761029616,
2020-12-01,9382.0,31664.613711368293,
2021-01-01,175883.0,43600.25240705907,
2021-02-01,8870.0,41424.32850812748,
2021-03-01,60469.0,39248.40460919961,
2021-04-01,48962.0,37072.480710271746,
2021-05-01,6458.0,34896.55681134388,
2021-06-01,20598.0,32720.632912412286,
2021-07-01,26202.0,30544.70901348442,
2021-08-01,74625.0,28368.78511455655,
2021-09-01,29540.0,26192.861215628684,
2021-10-01,18255.0,24016.93731669709,
2021-11-01,10294.0,21841.013417769223,
2021-12-01,4558.0,19665.089518841356,
2022-01-01,8590.0,31600.728214532137,
2022-02-01,6887.0,29424.804315600544,
2022-03-01,9674.0,27248.880416672677,
2022-04-01,2459.0,25072.95651774481,
2022-05-01,2453.0,22897.032618816942,
2022-06-01,6105.0,20721.10871988535,
2022-07-01,15919.0,18545.184820957482,
2022-08-01,7995.0,16369.260922029614,
2022-09-01,18422.0,14193.337023101747,
2022-10-01,5428.0,12017.413124170154,
2022-11-01,1977.0,9841.489225242287,
2022-12-01,2016.0,7665.5653263144195,
2023-01-01,1888.0,19601.204022008926,
2023-02-01,20011.0,17425.280123077333,
2023-03-01,3188.0,15249.356224149466,
2023-04-01,4933.0,13073.432325221598,
2023-05-01,26054.0,10897.50842629373,
2023-06-01,9797.0,8721.584527362138,
2023-07-01,4849.0,6545.660628434271,
2023-08-01,18975.0,4369.736729506403,
2023-09-01,14067.0,2193.812830578536,
2023-10-01,7711.0,17.888931646943092,
2023-11-01,966.0,-2158.0349672809243,
2023-12-01,34550.0,-4333.958866208792,
2024-01-01,11234.0,7601.679829481989,
2024-02-01,8489.0,5425.755930550396,
2024-03-01,3500.0,3249.832031622529,
2024-04-01,18454.0,1073.9081326946616,18454.0
2024-05-01,,-1102.0157662332058,9607.892116883397
2024-06-01,,-3277.9396651647985,5113.1451674176005
2024-07-01,,-5453.863564092666,4494.318217953667
2024-08-01,,-7629.787463020533,4746.771268489734
2024-09-01,,-9805.7113619484,3044.6943190258
