Date,Original,Trendline,Prediction
2020-08-01,7192679.0,35732316.795259476,
2020-09-01,37661550.0,38651279.18010998,
2020-10-01,33205597.0,41570241.56496048,
2020-11-01,69689271.0,44489203.949811935,
2020-12-01,77934780.0,47408166.33466244,
2021-01-01,24876729.0,19433092.734786987,
2021-02-01,10885981.0,22352055.11963749,
2021-03-01,43861517.0,25271017.504488945,
2021-04-01,22396540.0,28189979.889339447,
2021-05-01,48145042.0,31108942.27418995,
2021-06-01,28231020.0,34027904.65904045,
2021-07-01,37666978.0,36946867.04389191,
2021-08-01,24550123.0,39865829.42874241,
2021-09-01,30352455.0,42784791.81359291,
2021-10-01,23810635.0,45703754.19844341,
2021-11-01,65204665.0,48622716.58329487,
2021-12-01,26552064.0,51541678.96814537,
2022-01-01,129853238.0,23566605.36826992,
2022-02-01,26465654.0,26485567.753120422,
2022-03-01,63508896.0,29404530.137971878,
2022-04-01,17398065.0,32323492.52282238,
2022-05-01,32904139.0,35242454.90767288,
2022-06-01,29141918.0,38161417.292523384,
2022-07-01,26465833.0,41080379.67737484,
2022-08-01,17506110.0,43999342.06222534,
2022-09-01,25758160.0,46918304.447075844,
2022-10-01,39938662.0,49837266.831926346,
2022-11-01,25748138.0,52756229.2167778,
2022-12-01,78858406.0,55675191.6016283,
2023-01-01,28425177.0,27700118.0017519,
2023-02-01,13318904.0,30619080.3866024,
2023-03-01,10106993.0,33538042.771453857,
2023-04-01,16633027.0,36457005.15630436,
2023-05-01,21571641.0,39375967.54115486,
2023-06-01,15940397.0,42294929.92600536,
2023-07-01,22321366.0,45213892.31085682,
2023-08-01,11805064.0,48132854.69570732,
2023-09-01,19289060.0,51051817.08055782,
2023-10-01,47092620.0,53970779.465408325,
2023-11-01,52094808.0,56889741.85025978,
2023-12-01,205849026.0,59808704.23511028,
2024-01-01,135616869.0,31833630.635234833,
2024-02-01,38211287.0,34752593.020085335,
2024-03-01,42361185.0,37671555.40493679,
2024-04-01,31793707.0,40590517.78978729,31793707.0
2024-05-01,,43509480.174637794,36837904.557318896
2024-06-01,,46428442.5594883,37490908.40474415
2024-07-01,,49347404.94433975,38874795.86216988
2024-08-01,,52266367.329190254,38515767.05959512
2024-09-01,,55185329.714040756,42313851.172020376
