Date,Original,Trendline,Prediction
2020-08-01,25854240.0,37017973.613264084,
2020-09-01,30377007.0,38147161.56631851,
2020-10-01,53086773.0,39276349.51937485,
2020-11-01,32401319.0,40405537.47243118,
2020-12-01,25533137.0,41534725.42548752,
2021-01-01,33468499.0,24013525.48823738,
2021-02-01,28108078.0,25142713.441293716,
2021-03-01,15975689.0,26271901.394348145,
2021-04-01,15488724.0,27401089.34740448,
2021-05-01,21855997.0,28530277.300460815,
2021-06-01,14891706.0,29659465.25351715,
2021-07-01,17683432.0,30788653.206573486,
2021-08-01,23385994.0,31917841.15962982,
2021-09-01,23413447.0,33047029.11268425,
2021-10-01,106364985.0,34176217.065740585,
2021-11-01,52047944.0,35305405.01879692,
2021-12-01,17170506.0,36434592.971853256,
2022-01-01,18495393.0,18913393.03460312,
2022-02-01,9261159.0,20042580.987659454,
2022-03-01,15978752.0,21171768.940713882,
2022-04-01,23603541.0,22300956.893770218,
2022-05-01,36867123.0,23430144.846826553,
2022-06-01,41484766.0,24559332.79988289,
2022-07-01,18041651.0,25688520.752939224,
2022-08-01,9222265.0,26817708.70599556,
2022-09-01,29827120.0,27946896.659049988,
2022-10-01,18559627.0,29076084.612106323,
2022-11-01,39269896.0,30205272.56516266,
2022-12-01,16372879.0,31334460.518218994,
2023-01-01,15358469.0,13813260.580968857,
2023-02-01,15596165.0,14942448.534025192,
2023-03-01,27848732.0,16071636.48707962,
2023-04-01,15606753.0,17200824.440135956,
2023-05-01,31474110.0,18330012.39319229,
2023-06-01,11225686.0,19459200.346248627,
2023-07-01,14145304.0,20588388.299304962,
2023-08-01,22374221.0,21717576.252361298,
2023-09-01,12988158.0,22846764.205415726,
2023-10-01,21539739.0,23975952.15847206,
2023-11-01,22870820.0,25105140.111528397,
2023-12-01,21992625.0,26234328.064584732,
2024-01-01,27363135.0,8713128.127334595,
2024-02-01,10505702.0,9842316.08039093,
2024-03-01,27606122.0,10971504.033445358,
2024-04-01,11408547.0,12100691.986501694,11408547.0
2024-05-01,,13229879.93955803,16859378.744779013
2024-06-01,,14359067.892614365,14258775.421307182
2024-07-01,,15488255.8456707,14853161.14783535
2024-08-01,,16617443.798727036,16804990.204363517
2024-09-01,,17746631.751781464,16270613.150890732
