Date,like_Original,like_Trendline,like_Prediction,num_Original,num_Trendline,num_Prediction,view_Original,view_Trendline,view_Prediction
2020-08-01,1107654.0,3449708.212365955,,264566.0,365109.9063654095,,39092575.0,92548291.48460196,
2020-09-01,1825062.0,3228053.644996807,,134232.0,344961.73858071864,,31342613.0,90111236.41534232,
2020-10-01,2148622.0,3006399.077627659,,457503.0,324813.5707960427,,87930001.0,87674181.34608078,
2020-11-01,3549260.0,2784744.5102585107,,444995.0,304665.4030113518,,122072922.0,85237126.27682114,
2020-12-01,4114528.0,2563089.9428893626,,345441.0,284517.23522667587,,84384381.0,82800071.2075615,
2021-01-01,7088586.0,4959400.358656555,,754095.0,440517.3377927393,,135771921.0,116665572.00571442,
2021-02-01,3867118.0,4737745.791287407,,359542.0,420369.1700080484,,86463016.0,114228516.93645476,
2021-03-01,3936194.0,4516091.223918259,,338144.0,400221.00222337246,,71257746.0,111791461.86719511,
2021-04-01,3183732.0,4294436.656549111,,335460.0,380072.8344386816,,94546992.0,109354406.79793358,
2021-05-01,3532367.0,4072782.089179963,,731767.0,359924.66665400565,,156112565.0,106917351.72867392,
2021-06-01,3098381.0,3851127.521810815,,290842.0,339776.4988693148,,107148401.0,104480296.65941428,
2021-07-01,2745422.0,3629472.9544416666,,239098.0,319628.33108463883,,107712597.0,102043241.59015463,
2021-08-01,2820579.0,3407818.3870725185,,230171.0,299480.1632999629,,105301784.0,99606186.520895,
2021-09-01,3928099.0,3186163.8197033703,,240153.0,279331.995515272,,130887993.0,97169131.45163536,
2021-10-01,5321267.0,2964509.252334222,,254618.0,259183.82773059607,,129946576.0,94732076.3823738,
2021-11-01,3501608.0,2742854.684965074,,214859.0,239035.6599459052,,103479166.0,92295021.31311417,
2021-12-01,3758798.0,2521200.117595926,,191532.0,218887.49216122925,,107046745.0,89857966.24385452,
2022-01-01,7553156.0,4917510.533363119,,371430.0,374887.59472727776,,202087093.0,123723467.04200745,
2022-02-01,6265800.0,4695855.965993971,,352038.0,354739.4269425869,,148311673.0,121286411.9727478,
2022-03-01,5336042.0,4474201.398624823,,261569.0,334591.25915791094,,143769651.0,118849356.90348816,
2022-04-01,3289286.0,4252546.831255674,,184577.0,314443.0913732201,,99474513.0,116412301.8342266,
2022-05-01,4508744.0,4030892.263886526,,287146.0,294294.92358854413,,108420995.0,113975246.76496696,
2022-06-01,3112624.0,3809237.696517378,,210801.0,274146.7558038533,,90134749.0,111538191.69570732,
2022-07-01,3848436.0,3587583.12914823,,218527.0,253998.5880191773,,119634419.0,109101136.62644768,
2022-08-01,2934539.0,3365928.561779082,,149279.0,233850.42023450136,,86335397.0,106664081.55718803,
2022-09-01,2702979.0,3144273.9944099337,,137707.0,213702.2524498105,,85665020.0,104227026.4879284,
2022-10-01,2474727.0,2922619.4270407856,,143350.0,193554.08466513452,,77557518.0,101789971.41866684,
2022-11-01,1693808.0,2700964.8596716374,,106810.0,173405.9168804437,,78731584.0,99352916.3494072,
2022-12-01,2414956.0,2479310.2923024893,,132254.0,153257.74909576774,,77416189.0,96915861.28014757,
2023-01-01,4668711.0,4875620.708069682,,266204.0,309257.85166183114,,121576260.0,130781362.07830048,
2023-02-01,5826822.0,4653966.140700534,,334624.0,289109.6838771403,,121411285.0,128344307.00904085,
2023-03-01,2458329.0,4432311.573331386,,150718.0,268961.5160924643,,79077710.0,125907251.9397812,
2023-04-01,3110715.0,4210657.005962238,,158297.0,248813.34830777347,,91926328.0,123470196.87051964,
2023-05-01,6282783.0,3989002.4385930896,,375023.0,228665.18052309752,,174620034.0,121033141.80126,
2023-06-01,3058859.0,3767347.871223941,,187339.0,208517.01273840663,,107304273.0,118596086.73200037,
2023-07-01,2489972.0,3545693.3038547933,,159251.0,188368.8449537307,,79285995.0,116159031.6627407,
2023-08-01,2423949.0,3324038.736485645,,143464.0,168220.67716905475,,82899063.0,113721976.59348106,
2023-09-01,1323276.0,3102384.169116497,,96548.0,148072.5093843639,,55918743.0,111284921.52422142,
2023-10-01,2863518.0,2880729.601747349,,140268.0,127924.34159968792,,65906776.0,108847866.45495988,
2023-11-01,1800872.0,2659075.034378201,,105914.0,107776.17381499708,,64671507.0,106410811.38570024,
2023-12-01,4933551.0,2437420.4670090526,,346751.0,87628.00603032112,,195918442.0,103973756.31644058,
2024-01-01,1671807.0,4833730.8827762455,,109570.0,243628.1085963696,,69729771.0,137839257.1145935,
2024-02-01,2253721.0,4612076.315407097,,180210.0,223479.9408116788,,106553871.0,135402202.04533386,
2024-03-01,3880244.0,4390421.748037949,,191494.0,203331.7730270028,,124805649.0,132965146.97607422,
2024-04-01,4848544.0,4168767.180668801,4848544.0,300053.0,183183.60524231195,300053.0,181767720.0,130528091.90681268,181767720.0
2024-05-01,,3947112.613299653,4291977.996649826,,163035.437457636,240224.628728818,,128091036.83755302,147263400.2987765
2024-06-01,,3725458.045930505,3524265.6829652525,,142887.26967294514,181869.02483647256,,125653981.76829338,127308986.80914669
2024-07-01,,3503803.4785613567,3495636.6892806785,,122739.1018882692,168094.7559441346,,123216926.69903374,127119884.49951687
2024-08-01,,3282148.9111922085,2956429.4455961045,,102590.93410359324,131466.8220517966,,120779871.6297741,112030552.78488705
2024-09-01,,3060494.3438230604,2550836.8369115302,,82442.76631890237,108067.3731594512,,118342816.56051444,104084927.93025725
