Date,like_Original,like_Trendline,like_Prediction,num_Original,num_Trendline,num_Prediction,view_Original,view_Trendline,view_Prediction
2020-08-01,432887.0,729988.0257871747,,63791.0,100539.14389145374,,25854240.0,37017973.61326408,
2020-09-01,608453.0,747502.1378864646,,101756.0,99015.80993101746,,30377007.0,38147161.56631851,
2020-10-01,1227175.0,765016.2499857247,,205628.0,97492.47597058116,,53086773.0,39276349.51937485,
2020-11-01,685431.0,782530.3620849848,,119362.0,95969.14201014487,,32401319.0,40405537.47243118,
2020-12-01,440556.0,800044.4741842747,,104987.0,94445.8080497086,,25533137.0,41534725.42548752,
2021-01-01,585162.0,503155.7511734069,,120592.0,83198.89508864284,,33468499.0,24013525.48823738,
2021-02-01,551664.0,520669.86327269673,,107789.0,81675.56112820655,,28108078.0,25142713.44129372,
2021-03-01,256809.0,538183.9753719568,,59791.0,80152.22716777027,,15975689.0,26271901.394348145,
2021-04-01,267903.0,555698.0874712467,,49681.0,78628.89320733398,,15488724.0,27401089.34740448,
2021-05-01,350326.0,573212.1995705068,,65110.0,77105.5592468977,,21855997.0,28530277.30046081,
2021-06-01,563414.0,590726.3116697669,,55172.0,75582.22528646886,,14891706.0,29659465.25351715,
2021-07-01,348778.0,608240.4237690568,,59867.0,74058.89132603258,,17683432.0,30788653.206573486,
2021-08-01,382246.0,625754.5358683169,,77576.0,72535.5573655963,,23385994.0,31917841.15962982,
2021-09-01,398120.0,643268.6479676068,,63551.0,71012.22340516001,,23413447.0,33047029.11268425,
2021-10-01,2020550.0,660782.7600668669,,78658.0,69488.88944472373,,106364985.0,34176217.065740585,
2021-11-01,1057544.0,678296.872166127,,64404.0,67965.55548428744,,52047944.0,35305405.01879692,
2021-12-01,251146.0,695810.9842654169,,33475.0,66442.22152385116,,17170506.0,36434592.971853256,
2022-01-01,441866.0,398922.261254549,,36933.0,55195.30856279284,,18495393.0,18913393.03460312,
2022-02-01,185467.0,416436.3733538389,,15956.0,53671.97460235655,,9261159.0,20042580.98765945,
2022-03-01,363067.0,433950.485453099,,26840.0,52148.64064192027,,15978752.0,21171768.94071388,
2022-04-01,627500.0,451464.5975523889,,59953.0,50625.306681483984,,23603541.0,22300956.893770214,
2022-05-01,610372.0,468978.709651649,,29480.0,49101.9727210477,,36867123.0,23430144.846826557,
2022-06-01,641495.0,486492.8217509091,,38793.0,47578.63876061887,,41484766.0,24559332.79988289,
2022-07-01,386112.0,504006.933850199,,26218.0,46055.30480018258,,18041651.0,25688520.752939224,
2022-08-01,196761.0,521521.0459494591,,11121.0,44531.9708397463,,9222265.0,26817708.70599556,
2022-09-01,1372995.0,539035.158048749,,263476.0,43008.63687931001,,29827120.0,27946896.659049988,
2022-10-01,645068.0,556549.2701480091,,33385.0,41485.30291887373,,18559627.0,29076084.612106323,
2022-11-01,631208.0,574063.3822472692,,28935.0,39961.96895843744,,39269896.0,30205272.56516266,
2022-12-01,261529.0,591577.494346559,,23938.0,38438.63499800116,,16372879.0,31334460.518218994,
2023-01-01,284212.0,294688.7713356912,,25086.0,27191.72203694284,,15358469.0,13813260.580968857,
2023-02-01,156048.0,312202.8834349811,,11013.0,25668.388076506555,,15596165.0,14942448.534025192,
2023-03-01,490631.0,329716.9955342412,,60139.0,24145.05411607027,,27848732.0,16071636.48707962,
2023-04-01,545510.0,347231.1076335311,,36598.0,22621.720155633982,,15606753.0,17200824.440135956,
2023-05-01,908087.0,364745.2197327912,,61282.0,21098.3861951977,,31474110.0,18330012.39319229,
2023-06-01,378906.0,382259.3318320513,,21008.0,19575.052234768867,,11225686.0,19459200.346248627,
2023-07-01,260324.0,399773.4439313412,,15141.0,18051.718274332583,,14145304.0,20588388.29930496,
2023-08-01,324962.0,417287.55603060126,,14855.0,16528.3843138963,,22374221.0,21717576.252361298,
2023-09-01,176410.0,434801.6681298912,,13673.0,15005.050353460014,,12988158.0,22846764.20541573,
2023-10-01,278458.0,452315.7802291513,,12902.0,13481.71639302373,,21539739.0,23975952.15847206,
2023-11-01,642475.0,469829.89232841134,,39106.0,11958.382432587445,,22870820.0,25105140.1115284,
2023-12-01,454311.0,487344.0044277012,,22218.0,10435.04847215116,,21992625.0,26234328.06458473,
2024-01-01,915616.0,190455.2814168334,,41292.0,-811.864488914609,,27363135.0,8713128.127334595,
2024-02-01,143182.0,207969.3935161233,,8152.0,-2335.198449350893,,10505702.0,9842316.08039093,
2024-03-01,493331.0,225483.5056153834,,21977.0,-3858.532409787178,,27606122.0,10971504.033445358,
2024-04-01,334806.0,242997.61771467328,334806.0,21003.0,-5381.866370223463,21003.0,11408547.0,12100691.986501694,11408547.0
2024-05-01,,260511.72981393337,400569.6649069667,,-6905.200330659747,11710.439834670127,,13229879.93955803,16859378.744779013
2024-06-01,,278025.84191319346,340438.7609565967,,-8428.534291088581,7314.917854455709,,14359067.892614365,14258775.421307182
2024-07-01,,295539.95401248336,327385.2220062417,,-9951.868251524866,5114.750874237567,,15488255.8456707,14853161.14783535
2024-08-01,,313054.06611174345,309137.0230558717,,-11475.20221196115,1570.273894019425,,16617443.798727036,16804990.204363517
2024-09-01,,330568.17821103334,291009.3691055167,,-12998.536172397437,604.5769138012829,,17746631.751781464,16270613.150890732
