Date,like_Original,like_Trendline,like_Prediction,num_Original,num_Trendline,num_Prediction,view_Original,view_Trendline,view_Prediction
2020-08-01,2037123.0,992939.0131374598,,196130.0,199757.49602518976,,55078578.0,54295403.995269775,
2020-09-01,3538217.0,977548.2900948524,,396697.0,193790.16174802184,,93859231.0,52189116.17661667,
2020-10-01,380752.0,962157.5670523643,,213220.0,187822.82747086883,,39291704.0,50082828.35796356,
2020-11-01,350624.0,946766.8440098764,,143206.0,181855.4931937158,,39230350.0,47976540.539310455,
2020-12-01,1152350.0,931376.1209673882,,137133.0,175888.1589165628,,40916624.0,45870252.72065735,
2021-01-01,381613.0,813834.3960165977,,101005.0,192250.37156438828,,33466417.0,59774522.69451904,
2021-02-01,270193.0,798443.6729739904,,93348.0,186283.0372872353,,26936861.0,57668234.87586594,
2021-03-01,340391.0,783052.9499315023,,170294.0,180315.70301008224,,42929979.0,55561947.05721283,
2021-04-01,335936.0,767662.2268890142,,114567.0,174348.36873292923,,34978641.0,53455659.23855972,
2021-05-01,1024346.0,752271.5038465261,,344920.0,168381.0344557762,,105509224.0,51349371.419906616,
2021-06-01,445590.0,736880.7808039188,,201280.0,162413.7001786232,,50205307.0,49243083.601249695,
2021-07-01,426725.0,721490.0577614307,,161581.0,156446.36590147018,,52998302.0,47136795.78259659,
2021-08-01,870812.0,706099.3347189426,,231797.0,150479.03162431717,,88583719.0,45030507.96394348,
2021-09-01,690608.0,690708.6116763353,,127442.0,144511.69734714925,,42396923.0,42924220.145290375,
2021-10-01,320672.0,675317.8886338472,,82918.0,138544.36306999624,,24378147.0,40817932.32663727,
2021-11-01,202658.0,659927.1655913591,,71352.0,132577.02879284322,,22853402.0,38711644.50798416,
2021-12-01,259598.0,644536.442548871,,117723.0,126609.6945156902,,36681898.0,36605356.689331055,
2022-01-01,304159.0,526994.7175980806,,72622.0,142971.9071635306,,36433454.0,50509626.66319275,
2022-02-01,530881.0,511603.9945554733,,121651.0,137004.57288637757,,50212221.0,48403338.84453964,
2022-03-01,529132.0,496213.2715129852,,130946.0,131037.23860922456,,62261626.0,46297051.025886536,
2022-04-01,345908.0,480822.54847049713,,85650.0,125069.90433207154,,43886070.0,44190763.20723343,
2022-05-01,253524.0,465431.825428009,,114287.0,119102.57005491851,,33814559.0,42084475.38858032,
2022-06-01,569117.0,450041.1023854017,,36211.0,113135.23577776553,,30230134.0,39978187.5699234,
2022-07-01,67622.0,434650.3793429136,,18355.0,107167.9015006125,,6646784.0,37871899.75127029,
2022-08-01,235914.0,419259.65630042553,,69269.0,101200.56722345948,,31316286.0,35765611.93261719,
2022-09-01,357945.0,403868.9332578182,,75729.0,95233.23294629157,,46578913.0,33659324.11396408,
2022-10-01,99754.0,388478.2102153301,,44344.0,89265.89866913855,,16403767.0,31553036.29531097,
2022-11-01,145924.0,373087.487172842,,35873.0,83298.56439198554,,15838957.0,29446748.476657867,
2022-12-01,450584.0,357696.7641303539,,109923.0,77331.23011483252,,69448801.0,27340460.65800476,
2023-01-01,275499.0,240155.03917956352,,55766.0,93693.4427626729,,40323239.0,41244730.631866455,
2023-02-01,361577.0,224764.3161369562,,159561.0,87726.10848551989,,58423553.0,39138442.81321335,
2023-03-01,385745.0,209373.5930944681,,152741.0,81758.77420836687,,53692000.0,37032154.99456024,
2023-04-01,694274.0,193982.87005198,,206840.0,75791.43993121386,,87029784.0,34925867.175907135,
2023-05-01,415162.0,178592.14700949192,,157099.0,69824.10565406084,,52797240.0,32819579.35725403,
2023-06-01,235335.0,163201.4239668846,,100788.0,63856.77137690783,,43165472.0,30713291.538597107,
2023-07-01,215784.0,147810.70092439651,,39402.0,57889.43709975481,,21619014.0,28607003.719944,
2023-08-01,195596.0,132419.97788190842,,32828.0,51922.1028226018,,18909743.0,26500715.901290894,
2023-09-01,55045.0,117029.25483930112,,16905.0,45954.76854543388,,5078113.0,24394428.082637787,
2023-10-01,152842.0,101638.531796813,,30958.0,39987.434268280864,,16528990.0,22288140.26398468,
2023-11-01,142097.0,86247.80875432491,,51254.0,34020.09999112785,,20207441.0,20181852.445331573,
2023-12-01,60004.0,70857.08571183681,,15449.0,28052.765713974837,,7429376.0,18075564.626678467,
2024-01-01,159520.0,-46684.63923895359,,31994.0,44414.97836180031,,16499312.0,31979834.60054016,
2024-02-01,158251.0,-62075.3622815609,,40347.0,38447.6440846473,,15521905.0,29873546.78188705,
2024-03-01,96097.0,-77466.085324049,,19851.0,32480.309807494283,,12688330.0,27767258.963233948,
2024-04-01,57554.0,-92856.8083665371,57554.0,7222.0,26512.975530341268,7222.0,4087965.0,25660971.14458084,4087965.0
2024-05-01,,-108247.5314090252,24088.5442954874,,20545.64125318825,34710.71562659413,,23554683.32592773,20862388.392963868
2024-06-01,,-123638.2544516325,9215.852774183746,,14578.306976035235,33217.82348801762,,21448395.507270813,18454071.82863541
2024-07-01,,-139028.9774941206,-17169.9337470603,,8610.972698882222,22006.89634944111,,19342107.688617703,15530263.009308852
2024-08-01,,-154419.7005366087,-3725.3552683043526,,2643.638421729207,17565.719210864605,,17235819.8699646,16145437.0199823
2024-09-01,,-169810.423579216,-30631.421789608,,-3323.6958554387093,10479.007072280643,,15129532.051311493,12042623.060655748
