Date,like_Original,like_Trendline,like_Prediction,num_Original,num_Trendline,num_Prediction,view_Original,view_Trendline,view_Prediction
2020-08-01,121209.0,866462.6455415487,,33052.0,94296.1566108577,,7192679.0,35732316.79525948,
2020-09-01,1726941.0,1120620.3842172625,,143853.0,110754.29233731702,,37661550.0,38651279.18010998,
2020-10-01,858820.0,1374778.1228929758,,75672.0,127212.42806377262,,33205597.0,41570241.56496048,
2020-11-01,3046908.0,1628935.861568689,,255863.0,143670.56379022822,,69689271.0,44489203.949811935,
2020-12-01,2851736.0,1883093.600244403,,201168.0,160128.69951668754,,77934780.0,47408166.33466244,
2021-01-01,299344.0,-524278.5348596573,,58403.0,-4827.743917427957,,24876729.0,19433092.734786987,
2021-02-01,241624.0,-270120.79618394375,,44563.0,11630.391809031367,,10885981.0,22352055.11963749,
2021-03-01,1295007.0,-15963.057508111,,190116.0,28088.527535486966,,43861517.0,25271017.504488945,
2021-04-01,164661.0,238194.6811676025,,18748.0,44546.663261942565,,22396540.0,28189979.889339447,
2021-05-01,665016.0,492352.4198433161,,82533.0,61004.79898840189,,48145042.0,31108942.27418995,
2021-06-01,561858.0,746510.1585190296,,79021.0,77462.93471485749,,28231020.0,34027904.65904045,
2021-07-01,670400.0,1000667.8971947432,,126762.0,93921.07044131307,,37666978.0,36946867.04389191,
2021-08-01,472895.0,1254825.635870576,,63624.0,110379.20616776869,,24550123.0,39865829.42874241,
2021-09-01,1001845.0,1508983.3745462894,,87270.0,126837.341894228,,30352455.0,42784791.81359291,
2021-10-01,879150.0,1763141.113222003,,55614.0,143295.4776206836,,23810635.0,45703754.19844341,
2021-11-01,1857965.0,2017298.8518977163,,119448.0,159753.6133471392,,65204665.0,48622716.58329487,
2021-12-01,839827.0,2271456.59057343,,60578.0,176211.74907359853,,26552064.0,51541678.96814537,
2022-01-01,1723593.0,-135915.54453074932,,112611.0,11255.305639483036,,129853238.0,23566605.36826992,
2022-02-01,527384.0,118242.19414496422,,47618.0,27713.44136594236,,26465654.0,26485567.753120422,
2022-03-01,1491593.0,372399.93282079697,,81216.0,44171.57709239796,,63508896.0,29404530.13797188,
2022-04-01,294920.0,626557.6714965105,,31578.0,60629.71281885356,,17398065.0,32323492.52282238,
2022-05-01,1011812.0,880715.410172224,,76379.0,77087.84854531288,,32904139.0,35242454.90767288,
2022-06-01,526155.0,1134873.1488479376,,41190.0,93545.98427176848,,29141918.0,38161417.29252338,
2022-07-01,686391.0,1389030.8875236511,,62078.0,110004.11999822408,,26465833.0,41080379.67737484,
2022-08-01,492480.0,1643188.626199484,,39377.0,126462.25572467968,,17506110.0,43999342.06222534,
2022-09-01,1037823.0,1897346.3648751972,,56913.0,142920.391451139,,25758160.0,46918304.44707584,
2022-10-01,815146.0,2151504.103550911,,93673.0,159378.5271775946,,39938662.0,49837266.831926346,
2022-11-01,528996.0,2405661.8422266245,,48034.0,175836.6629040502,,25748138.0,52756229.2167778,
2022-12-01,1980988.0,2659819.580902338,,157991.0,192294.79863050955,,78858406.0,55675191.6016283,
2023-01-01,712177.0,252447.44579827783,,57766.0,27338.355196394023,,28425177.0,27700118.0017519,
2023-02-01,324782.0,506605.1844739914,,31434.0,43796.49092285335,,13318904.0,30619080.3866024,
2023-03-01,321692.0,760762.9231498241,,22412.0,60254.62664930895,,10106993.0,33538042.771453857,
2023-04-01,464693.0,1014920.6618255376,,55433.0,76712.76237576455,,16633027.0,36457005.15630436,
2023-05-01,567640.0,1269078.4005012512,,41494.0,93170.89810222387,,21571641.0,39375967.54115486,
2023-06-01,293574.0,1523236.1391769648,,22303.0,109629.03382867949,,15940397.0,42294929.92600536,
2023-07-01,663692.0,1777393.8778526783,,55121.0,126087.16955513509,,22321366.0,45213892.31085682,
2023-08-01,232639.0,2031551.616528511,,23484.0,142545.30528159067,,11805064.0,48132854.69570732,
2023-09-01,526055.0,2285709.3552042246,,39305.0,159003.44100805,,19289060.0,51051817.08055782,
2023-10-01,1563002.0,2539867.093879938,,86249.0,175461.5767345056,,47092620.0,53970779.465408325,
2023-11-01,1876111.0,2794024.832555652,,120371.0,191919.7124609612,,52094808.0,56889741.85025978,
2023-12-01,12868343.0,3048182.571231365,,935454.0,208377.8481874205,,205849026.0,59808704.23511028,
2024-01-01,2191150.0,640810.436127305,,73553.0,43421.40475330502,,135616869.0,31833630.635234836,
2024-02-01,679162.0,894968.1748030186,,47435.0,59879.54047976434,,38211287.0,34752593.020085335,
2024-03-01,973628.0,1149125.913478851,,93168.0,76337.67620621994,,42361185.0,37671555.40493679,
2024-04-01,722047.0,1403283.6521545649,722047.0,43690.0,92795.81193267554,43690.0,31793707.0,40590517.78978729,31793707.0
2024-05-01,,1657441.3908302784,1150873.5304151392,,109253.94765913486,76776.60882956743,,43509480.174637794,36837904.557318896
2024-06-01,,1911599.129505992,1233668.209752996,,125712.08338559046,79226.12669279522,,46428442.5594883,37490908.40474415
2024-07-01,,2165756.868181705,1366161.229090853,,142170.21911204606,88278.33455602304,,49347404.94433975,38874795.86216988
2024-08-01,,2419914.606857538,1432729.608428769,,158628.35483850166,95010.93741925084,,52266367.329190254,38515767.05959512
2024-09-01,,2674072.345533252,1730372.337766626,,175086.490564961,112401.2502824805,,55185329.71404076,42313851.172020376
