Date,like_Original,like_Trendline,like_Prediction,num_Original,num_Trendline,num_Prediction,view_Original,view_Trendline,view_Prediction
2020-08-01,7717676.0,8209953.338046551,,1015452.0,999107.475501895,,188897146.0,275463736.230011,
2020-09-01,10893905.0,8392659.498793602,,1123487.0,982008.602486968,,255657701.0,285439320.1938019,
2020-10-01,13194158.0,8575365.659540653,,1009996.0,964909.7294719816,,386138290.0,295414904.1575775,
2020-11-01,11284754.0,8758071.820287704,,1552962.0,947810.856456995,,334038643.0,305390488.12135315,
2020-12-01,15284901.0,8940777.981035233,,1048434.0,930711.983442068,,396970123.0,315366072.08514404,
2021-01-01,9409842.0,8241778.364498138,,1502051.0,965240.356813252,,339180950.0,256442409.85975647,
2021-02-01,12608209.0,8424484.525245667,,1030382.0,948141.4837983252,,323151699.0,266417993.82354736,
2021-03-01,11140848.0,8607190.685992718,,967206.0,931042.6107833384,,353631733.0,276393577.787323,
2021-04-01,11052685.0,8789896.846739769,,1244728.0,913943.737768352,,403067204.0,286369161.75109863,
2021-05-01,11315012.0,8972603.007487297,,903641.0,896844.8647534251,,364996139.0,296344745.71487427,
2021-06-01,11192041.0,9155309.168234348,,977288.0,879745.9917384386,,382647035.0,306320329.6786652,
2021-07-01,6537562.0,9338015.3289814,,793626.0,862647.1187234521,,275071975.0,316295913.6424408,
2021-08-01,6661775.0,9520721.489728928,,597611.0,845548.2457084656,,303411915.0,326271497.60621643,
2021-09-01,8326051.0,9703427.65047598,,923138.0,828449.3726935387,,333472337.0,336247081.5700073,
2021-10-01,8142018.0,9886133.81122303,,639259.0,811350.4996785522,,337020743.0,346222665.53378296,
2021-11-01,6425549.0,10068839.97197008,,410377.0,794251.6266635656,,267840864.0,356198249.4975586,
2021-12-01,9920436.0,10251546.13271761,,540878.0,777152.7536486387,,358155320.0,366173833.4613495,
2022-01-01,8687818.0,9552546.516180992,,412624.0,811681.1270198822,,327950994.0,307250171.2359772,
2022-02-01,6761414.0,9735252.67692852,,1161202.0,794582.2540049553,,280103257.0,317225755.19976807,
2022-03-01,9287250.0,9917958.837675571,,509061.0,777483.3809899688,,355962224.0,327201339.1635437,
2022-04-01,8419872.0,10100664.998422625,,663917.0,760384.5079749823,,341056553.0,337176923.12731934,
2022-05-01,7374558.0,10283371.15917015,,558173.0,743285.6349600554,,289169592.0,347152507.091095,
2022-06-01,7240374.0,10466077.319917202,,403341.0,726186.7619450688,,268471048.0,357128091.05488586,
2022-07-01,8621573.0,10648783.480664251,,463445.0,709087.8889300823,,310728058.0,367103675.0186615,
2022-08-01,7131904.0,10831489.64141178,,369630.0,691989.0159150958,,269620143.0,377079258.98243713,
2022-09-01,6363329.0,11014195.802158833,,284747.0,674890.1429001689,,241429029.0,387054842.946228,
2022-10-01,7486947.0,11196901.962905884,,788584.0,657791.2698851824,,367796796.0,397030426.91000366,
2022-11-01,7656261.0,11379608.123652937,,388029.0,640692.3968701959,,428563898.0,407006010.8737793,
2022-12-01,8462190.0,11562314.284400463,,483289.0,623593.523855269,,347796267.0,416981594.8375702,
2023-01-01,5303732.0,10863314.667863846,,408050.0,658121.8972265124,,268783116.0,358057932.6121826,
2023-02-01,12577997.0,11046020.828611374,,631731.0,641023.0242115855,,321617095.0,368033516.5759735,
2023-03-01,4034242.0,11228726.989358423,,255223.0,623924.151196599,,174523134.0,378009100.5397492,
2023-04-01,15058630.0,11411433.150105476,,618957.0,606825.2781816125,,493676843.0,387984684.5035248,
2023-05-01,12545419.0,11594139.310853004,,515964.0,589726.4051666856,,348297022.0,397960268.4673004,
2023-06-01,13052022.0,11776845.471600056,,627035.0,572627.5321516991,,461420780.0,407935852.4310913,
2023-07-01,11421880.0,11959551.632347109,,748119.0,555528.6591367126,,329325373.0,417911436.3948669,
2023-08-01,20492561.0,12142257.793094637,,1205057.0,538429.786121726,,625585615.0,427887020.3586426,
2023-09-01,5553757.0,12324963.953841686,,377496.0,521330.9131067991,,216774314.0,437862604.3224335,
2023-10-01,20885470.0,12507670.114588736,,1118240.0,504232.0400918126,,675398143.0,447838188.2862091,
2023-11-01,16678784.0,12690376.275335789,,616169.0,487133.1670768261,,453542292.0,457813772.2499848,
2023-12-01,14211842.0,12873082.436083317,,489854.0,470034.2940618992,,528619739.0,467789356.2137756,
2024-01-01,24766969.0,12174082.819546225,,918492.0,504562.66743314266,,746895636.0,408865693.9884033,
2024-02-01,15828433.0,12356788.98029375,,624093.0,487463.79441821575,,449855868.0,418841277.9521942,
2024-03-01,9863673.0,12539495.141040802,,490264.0,470364.9214032293,,325397104.0,428816861.91596985,
2024-04-01,16615511.0,12722201.301787851,16615511.0,860521.0,453266.0483882427,860521.0,499188546.0,438792445.8797455,499188546.0
2024-05-01,,12904907.46253538,13932126.53626769,,436167.1753733158,573703.4776866579,,448768029.8435211,443633779.5717605
2024-06-01,,13087613.623282433,14068617.441641215,,419068.3023583293,577848.6711791647,,458743613.807312,464175114.663656
2024-07-01,,13270319.784029484,14547806.297014743,,401969.4293433428,590345.1446716713,,468719197.7710877,481022817.9805439
2024-08-01,,13453025.944777012,16072852.997388506,,384870.55632835627,717149.9581641782,,478694781.7348633,519830474.84243166
2024-09-01,,13635732.105524063,13333006.12776203,,367771.68331342936,545467.0166567147,,488670365.6986542,452159544.7643271
