Date,like_Original,like_Trendline,like_Prediction,num_Original,num_Trendline,num_Prediction,view_Original,view_Trendline,view_Prediction
2020-08-01,21688.0,104720.92493143678,,21348.0,20853.344380466267,,5087343.0,9712918.177698135,
2020-09-01,53049.0,100991.198208645,,19135.0,20362.91831835173,,5883852.0,9414017.258935928,
2020-10-01,140071.0,97261.47148586065,,22173.0,19872.492256237198,,8887472.0,9115116.340174677,
2020-11-01,210068.0,93531.74476306884,,44795.0,19382.066194120795,,11491595.0,8816215.421412468,
2020-12-01,52671.0,89802.01804027706,,18985.0,18891.640132006258,,7540124.0,8517314.502651215,
2021-01-01,124079.0,98938.09766483308,,24115.0,17543.054236423224,,9962702.0,8830620.65896988,
2021-02-01,109910.0,95208.37094204871,,12841.0,17052.628174308687,,6620509.0,8531719.740208626,
2021-03-01,44353.0,91478.64421925694,,9637.0,16562.20211219415,,6143315.0,8232818.821446419,
2021-04-01,530139.0,87748.91749646515,,21315.0,16071.776050077751,,31194332.0,7933917.902685165,
2021-05-01,44966.0,84019.1907736808,,8835.0,15581.349987963216,,4878307.0,7635016.983922958,
2021-06-01,45320.0,80289.46405088902,,23075.0,15090.923925848678,,5542031.0,7336116.065161705,
2021-07-01,226501.0,76559.73732809722,,10475.0,14600.49786373414,,31266955.0,7037215.146399498,
2021-08-01,24383.0,72830.01060531288,,8834.0,14110.071801619604,,4075609.0,6738314.227638245,
2021-09-01,55542.0,69100.2838825211,,11443.0,13619.645739505067,,6702124.0,6439413.308876038,
2021-10-01,33390.0,65370.55715973675,,7981.0,13129.21967739053,,6953984.0,6140512.390114784,
2021-11-01,25790.0,61640.83043694496,,4341.0,12638.793615274131,,3932285.0,5841611.471352577,
2021-12-01,25951.0,57911.10371415317,,1876.0,12148.367553159596,,1875090.0,5542710.552591324,
2022-01-01,65365.0,67047.18333871663,,10811.0,10799.78165757656,,5467578.0,5856016.708909988,
2022-02-01,57290.0,63317.456615932286,,10299.0,10309.355595462024,,4385786.0,5557115.790148735,
2022-03-01,144616.0,59587.729893140495,,16470.0,9818.929533347487,,9376810.0,5258214.871386528,
2022-04-01,18006.0,55858.003170348704,,2085.0,9328.503471231088,,903766.0,4959313.952625275,
2022-05-01,54798.0,52128.27644756436,,7634.0,8838.077409116551,,4831231.0,4660413.033863068,
2022-06-01,38969.0,48398.54972477257,,5520.0,8347.651347002015,,3031591.0,4361512.115101814,
2022-07-01,50849.0,44668.82300198078,,9126.0,7857.225284887478,,4095881.0,4062611.1963396072,
2022-08-01,21841.0,40939.09627919644,,3731.0,7366.799222772941,,1593757.0,3763710.277578354,
2022-09-01,17958.0,37209.36955640465,,1721.0,6876.373160658404,,9148418.0,3464809.358816147,
2022-10-01,7817.0,33479.64283362031,,1681.0,6385.947098543868,,800991.0,3165908.440054893,
2022-11-01,26836.0,29749.91611082852,,5686.0,5895.521036427468,,2304896.0,2867007.5212926865,
2022-12-01,21850.0,26020.189388036728,,5695.0,5405.094974312931,,1809634.0,2568106.602531433,
2023-01-01,29573.0,35156.26901260018,,3827.0,4056.5090787298977,,2127791.0,2881412.7588500977,
2023-02-01,10424.0,31426.542289815843,,994.0,3566.083016615361,,654779.0,2582511.8400888443,
2023-03-01,13110.0,27696.81556702405,,2197.0,3075.656954500824,,1610631.0,2283610.9213266373,
2023-04-01,31702.0,23967.08884423226,,6009.0,2585.230892384425,,2922128.0,1984710.002565384,
2023-05-01,51453.0,20237.36212144792,,5868.0,2094.804830269888,,3166131.0,1685809.0838031769,
2023-06-01,7135.0,16507.63539865613,,1392.0,1604.3787681553513,,754742.0,1386908.1650419235,
2023-07-01,8032.0,12777.90867586434,,746.0,1113.9527060408143,,611394.0,1088007.2462797165,
2023-08-01,0.0,9048.181953079998,,0.0,623.5266439262778,,0.0,789106.3275184631,
2023-09-01,5611.0,5318.455230288208,,518.0,133.100581811741,,230659.0,490205.4087562561,
2023-10-01,0.0,1588.7285075038671,,0.0,-357.32548030279577,,0.0,191304.48999500275,
2023-11-01,0.0,-2140.998215287924,,0.0,-847.7515424191952,,0.0,-107596.42876720428,
2023-12-01,11319.0,-5870.724938079715,,1181.0,-1338.177604533732,,531785.0,-406497.3475284576,
2024-01-01,3363.0,3265.354686483741,,143.0,-2686.763500116765,,414041.0,-93191.19120979308,
2024-02-01,0.0,-464.3720363005996,,0.0,-3177.1895622313023,,0.0,-392092.1099710465,
2024-03-01,0.0,-4194.098759092391,,0.0,-3667.615624345839,,0.0,-690993.0287332535,
2024-04-01,0.0,-7923.825481884181,0.0,0.0,-4158.041686462238,0.0,0.0,-989893.9474945068,0.0
2024-05-01,,-11653.552204668522,5842.25389766574,,-4648.467748576775,-1408.6438742883877,,-1288794.866256714,-100658.45312835697
2024-06-01,,-15383.278927460313,-2717.079463730156,,-5138.893810691312,-2021.061905345656,,-1587695.7850179672,-485812.9575089836
2024-07-01,,-19113.005650252104,-6580.662825126052,,-5629.319872805849,-2365.6049364029245,,-1886596.7037801745,-730247.3468900871
2024-08-01,,-22842.732373036444,-10960.096186518222,,-6119.7459349203855,-3023.4529674601927,,-2185497.622541428,-1074507.911270714
2024-09-01,,-26572.459095828235,-11814.979547914118,,-6610.171997034922,-3169.435998517461,,-2484398.541303634,-1183906.8706518174
