Date,like_Original,like_Trendline,like_Prediction,num_Original,num_Trendline,num_Prediction,view_Original,view_Trendline,view_Prediction
2020-08-01,20468.0,115396.6702772677,,3320.0,8904.51983606629,,1113170.0,6647786.005594254,
2020-09-01,13802.0,122250.6724626124,,960.0,9229.208742691204,,1076807.0,6951688.76044178,
2020-10-01,199443.0,129104.67464798687,,13141.0,9553.897649316115,,17116361.0,7255591.515288353,
2020-11-01,9932.0,135958.67683333158,,896.0,9878.58655594103,,306232.0,7559494.270135879,
2020-12-01,57156.0,142812.67901870608,,9799.0,10203.275462565944,,4645417.0,7863397.024983406,
2021-01-01,196552.0,138930.0373173356,,16442.0,12259.59353957884,,16331243.0,7773588.241289139,
2021-02-01,88562.0,145784.0395027101,,7970.0,12584.282446203752,,7564975.0,8077490.996136665,
2021-03-01,19771.0,152638.0416880548,,1390.0,12908.971352828668,,1109075.0,8381393.750984192,
2021-04-01,139894.0,159492.0438734293,,19607.0,13233.66025945358,,5552383.0,8685296.505830765,
2021-05-01,88724.0,166346.046058774,,9383.0,13558.349166080356,,5224847.0,8989199.260678291,
2021-06-01,43947.0,173200.0482441187,,5086.0,13883.038072705269,,5261958.0,9293102.015525818,
2021-07-01,30924.0,180054.0504294932,,6475.0,14207.726979330182,,1804941.0,9597004.770373344,
2021-08-01,226869.0,186908.05261483788,,46406.0,14532.415885955095,,9570289.0,9900907.525220873,
2021-09-01,974874.0,193762.05480018255,,47701.0,14857.104792580009,,30428460.0,10204810.280068398,
2021-10-01,319941.0,200616.05698555708,,21633.0,15181.793699204922,,10785931.0,10508713.03491497,
2021-11-01,282764.0,207470.05917090175,,32431.0,15506.482605829837,,11131494.0,10812615.789762495,
2021-12-01,264609.0,214324.06135627627,,25073.0,15831.171512454748,,19760275.0,11116518.544610023,
2022-01-01,184149.0,210441.4196549058,,21300.0,17887.489589469507,,8969590.0,11026709.76091671,
2022-02-01,103987.0,217295.4218402803,,7529.0,18212.17849609442,,5003580.0,11330612.515764236,
2022-03-01,141773.0,224149.424025625,,17189.0,18536.867402719334,,7024915.0,11634515.270611765,
2022-04-01,128473.0,231003.4262109995,,11616.0,18861.556309344247,,7387890.0,11938418.025458336,
2022-05-01,117407.0,237857.42839634416,,9150.0,19186.245215971023,,4780425.0,12242320.780305862,
2022-06-01,376089.0,244711.43058168888,,30209.0,19510.934122595936,,14798272.0,12546223.535153387,
2022-07-01,271876.0,251565.43276706335,,24321.0,19835.62302922085,,13244477.0,12850126.290000916,
2022-08-01,257705.0,258419.43495240808,,24187.0,20160.31193584576,,10970752.0,13154029.044848442,
2022-09-01,224019.0,265273.4371377528,,32208.0,20485.00084247068,,11201347.0,13457931.799695969,
2022-10-01,256671.0,272127.43932312727,,30272.0,20809.68974909559,,13810047.0,13761834.554542542,
2022-11-01,279424.0,278981.441508472,,26067.0,21134.378655720506,,27020194.0,14065737.309390068,
2022-12-01,331865.0,285835.44369384646,,25801.0,21459.06756234541,,19191897.0,14369640.064237596,
2023-01-01,499418.0,281952.801992476,,31449.0,23515.385639358312,,25000248.0,14279831.280543327,
2023-02-01,482241.0,288806.8041778505,,38682.0,23840.074545983225,,27445032.0,14583734.035390854,
2023-03-01,300225.0,295660.8063631952,,20223.0,24164.76345260814,,15115353.0,14887636.79023838,
2023-04-01,372748.0,302514.8085485697,,39867.0,24489.45235923305,,21687453.0,15191539.545084951,
2023-05-01,262414.0,309368.8107339144,,16165.0,24814.141265859827,,14896488.0,15495442.29993248,
2023-06-01,353438.0,316222.8129192591,,22312.0,25138.83017248474,,18635214.0,15799345.054780006,
2023-07-01,217590.0,323076.8151046336,,14346.0,25463.51907910965,,11407187.0,16103247.809627531,
2023-08-01,277328.0,329930.81728997827,,23779.0,25788.207985734567,,14946859.0,16407150.56447506,
2023-09-01,80539.0,336784.81947532296,,6383.0,26112.89689235948,,4361527.0,16711053.319322586,
2023-10-01,358544.0,343638.82166069746,,19341.0,26437.585798984397,,16784229.0,17014956.07416916,
2023-11-01,188939.0,350492.82384604216,,12923.0,26762.274705609307,,9655292.0,17318858.829016685,
2023-12-01,93990.0,357346.82603141665,,6599.0,27086.96361223422,,3915404.0,17622761.583864212,
2024-01-01,292087.0,353464.1843300462,,25443.0,29143.28168924712,,16102265.0,17532952.8001709,
2024-02-01,307231.0,360318.1865154207,,29055.0,29467.97059587203,,12326776.0,17836855.555018425,
2024-03-01,146240.0,367172.1887007654,,13688.0,29792.659502496943,,6850373.0,18140758.30986595,
2024-04-01,477491.0,374026.1908861399,477491.0,40978.0,30117.348409121856,40978.0,20079953.0,18444661.064712524,20079953.0
2024-05-01,,380880.19307148457,372141.4915357423,,30442.037315748632,29319.21865787432,,18748563.81956005,17950739.474780023
2024-06-01,,387734.19525682926,388227.1576284146,,30766.726222373545,29663.903111186773,,19052466.574407578,18556677.60720379
2024-07-01,,394588.19744220376,384011.9037211019,,31091.41512899846,29743.06756449923,,19356369.329255104,18563064.93462755
2024-08-01,,401442.19962754846,362297.4548137742,,31416.10403562337,29505.487017811683,,19660272.08410263,17433097.842051316
2024-09-01,,408296.2018128932,367196.7459064466,,31740.792942248285,27871.391471124145,,19964174.83895016,15463279.68447508
