Date,like_Original,like_Trendline,like_Prediction,num_Original,num_Trendline,num_Prediction,view_Original,view_Trendline,view_Prediction
2020-08-01,256534.0,231981.63310086355,,39797.0,28313.76239793748,,13120518.0,14232155.617759705,
2020-09-01,105515.0,226430.4402700998,,31898.0,27548.96361540258,,9692632.0,14051517.164180756,
2020-10-01,314026.0,220879.2474393323,,43976.0,26784.16483286768,,17652762.0,13870878.71060276,
2020-11-01,309171.0,215328.05460856852,,31674.0,26019.366050332785,,26233475.0,13690240.257023811,
2020-12-01,327295.0,209776.8617778048,,37048.0,25254.567267797887,,19892821.0,13509601.803444862,
2021-01-01,446041.0,258285.37749494985,,43161.0,27448.09542722255,,22944391.0,13330878.660449982,
2021-02-01,206355.0,252734.1846641824,,13151.0,26683.296644687653,,11028802.0,13150240.206871986,
2021-03-01,249494.0,247182.9918334186,,18313.0,25918.497862152755,,11432910.0,12969601.753293036,
2021-04-01,251276.0,241631.79900265485,,24936.0,25153.699079617854,,12670464.0,12788963.299714088,
2021-05-01,109211.0,236080.6061718911,,7088.0,24388.90029708296,,6506041.0,12608324.846136091,
2021-06-01,411063.0,230529.4133411236,,43372.0,23624.101514548063,,20579554.0,12427686.392557144,
2021-07-01,435976.0,224978.22051035985,,42169.0,22859.30273201317,,16690635.0,12247047.938979149,
2021-08-01,344794.0,219427.0276795961,,46183.0,22094.50394947827,,17549939.0,12066409.4854002,
2021-09-01,218632.0,213875.83484883237,,14434.0,21329.70516694337,,11820920.0,11885771.03182125,
2021-10-01,155645.0,208324.6420180649,,9724.0,20564.906384408478,,9889853.0,11705132.578243256,
2021-11-01,56302.0,202773.4491873011,,4751.0,19800.107601873577,,3569141.0,11524494.124664309,
2021-12-01,64826.0,197222.2563565373,,4281.0,19035.30881933868,,2764941.0,11343855.671085358,
2022-01-01,411556.0,245730.7720736824,,33522.0,21228.83697876148,,15424395.0,11165132.528089523,
2022-02-01,114220.0,240179.5792429149,,7177.0,20464.038196226586,,3636395.0,10984494.074511528,
2022-03-01,180604.0,234628.3864121512,,11028.0,19699.239413691685,,5483331.0,10803855.62093258,
2022-04-01,174817.0,229077.1935813874,,22013.0,18934.440631156787,,10824217.0,10623217.16735363,
2022-05-01,98908.0,223526.00075062364,,8080.0,18169.64184862189,,4778450.0,10442578.713775637,
2022-06-01,158966.0,217974.80791985616,,10725.0,17404.843066086993,,6567137.0,10261940.260196686,
2022-07-01,190813.0,212423.6150890924,,9184.0,16640.044283552095,,10591114.0,10081301.80661869,
2022-08-01,136331.0,206872.42225832865,,9682.0,15875.245501017198,,6791916.0,9900663.353039742,
2022-09-01,37043.0,201321.2294275649,,1207.0,15110.4467184823,,3943777.0,9720024.899460793,
2022-10-01,67718.0,195770.0365967974,,4989.0,14345.647935947403,,2722642.0,9539386.445882795,
2022-11-01,118056.0,190218.84376603365,,14768.0,13580.849153412506,,7345143.0,9358747.992303848,
2022-12-01,104070.0,184667.6509352699,,5260.0,12816.050370877609,,6703653.0,9178109.5387249,
2023-01-01,149279.0,233176.16665241492,,10963.0,15009.578530300409,,5932095.0,8999386.395730019,
2023-02-01,157442.0,227624.9738216475,,9700.0,14244.779747765511,,9389257.0,8818747.942152023,
2023-03-01,80896.0,222073.7809908837,,4384.0,13479.980965230614,,3046006.0,8638109.488573074,
2023-04-01,211791.0,216522.58816011995,,14656.0,12715.182182695717,,14387691.0,8457471.034994125,
2023-05-01,273253.0,210971.3953293562,,20487.0,11950.38340016082,,14505823.0,8276832.58141613,
2023-06-01,403030.0,205420.2024985887,,21823.0,11185.584617625922,,14124312.0,8096194.127837181,
2023-07-01,739489.0,199869.00966782492,,48356.0,10420.785835091025,,29050263.0,7915555.674259186,
2023-08-01,425357.0,194317.8168370612,,24452.0,9655.987052556127,,14885352.0,7734917.220680237,
2023-09-01,316139.0,188766.62400629744,,12655.0,8891.18827002123,,12477568.0,7554278.767101288,
2023-10-01,320433.0,183215.43117553,,14179.0,8126.389487486333,,11663221.0,7373640.313523293,
2023-11-01,376897.0,177664.2383447662,,16662.0,7361.590704951435,,14695850.0,7193001.859944344,
2023-12-01,103318.0,172113.04551400244,,4215.0,6596.791922416538,,4338351.0,7012363.406365395,
2024-01-01,268667.0,220621.5612311475,,16735.0,8790.3200818412,,10510614.0,6833640.263370514,
2024-02-01,25386.0,215070.36840038,,1127.0,8025.521299306303,,693004.0,6653001.809792519,
2024-03-01,365047.0,209519.17556961623,,21175.0,7260.722516771406,,15862984.0,6472363.35621357,
2024-04-01,331690.0,203967.9827388525,331690.0,23640.0,6495.923734236509,23640.0,8229528.0,6291724.902634621,8229528.0
2024-05-01,,198416.78990808877,217463.4199540444,,5731.124951701611,11927.867475850806,,6111086.449056625,7331971.284528312
2024-06-01,,192865.5970773213,262593.42853866064,,4966.326169166714,12088.978084583356,,5930447.995477676,7914082.627738838
2024-07-01,,187314.4042465575,263469.1221232788,,4201.527386631817,11574.713693315907,,5749809.541899681,7937423.630949841
2024-08-01,,181763.21141579372,263535.19570789684,,3436.7286040969198,11690.52430204846,,5569171.088320732,7994583.059160366
2024-09-01,,176212.01858503,233976.319292515,,2671.929821562022,8879.199910781012,,5388532.634741783,7570218.927370892
